0.00015	7.5776	7.37059	7.62445	7.59733	7.3803
0.0003125	7.61327	7.64558	7.68118	7.4236	7.52403
0.0004625	7.41897	7.48859	7.46361	7.57367	7.68813
0.000625	7.58161	7.54768	7.52696	7.71914	7.57201
0.0007875	7.55051	7.49078	7.57373	7.79521	7.50914
0.0009375	7.34832	7.61285	7.6541	7.96154	7.54379
0.0011	7.69044	7.52353	7.6885	7.85248	7.56068
0.00125	7.76196	7.64892	7.94747	7.73429	7.48749
0.0014125	7.63723	7.7172	7.73159	7.74857	7.54163
0.001575	7.63322	7.64414	7.62737	7.89667	7.38231
0.001725	7.84222	7.6699	7.64694	7.7363	7.34975
0.0018875	7.74198	7.61711	7.37458	7.90454	7.56477
0.00205	7.67574	7.58277	7.5402	7.54365	7.61247
0.0022125	7.96504	7.46917	7.64385	7.75781	7.48056
0.002375	7.96801	7.66635	7.67797	7.73569	7.28919
0.002525	7.9812	7.5142	7.53523	7.91781	7.31244
0.0026875	7.93352	7.27525	7.42197	7.87992	7.5192
0.00285	7.80179	7.58084	7.59633	7.87447	7.55243
0.0030125	8.1777	7.67776	7.37873	7.78085	7.45203
0.003175	7.98723	7.68113	7.63352	7.62077	7.71364
0.0033375	7.91753	7.81241	7.69806	7.55579	7.54653
0.0035	7.88938	7.64414	7.55153	7.7561	7.26493
0.0036625	8.118	7.51624	7.39051	7.58104	7.37275
0.003825	8.06622	7.48196	7.4295	7.55146	7.55062
0.0039875	7.95948	7.45532	7.46324	7.59435	7.49466
0.00415	7.85791	7.68631	7.51277	7.61658	7.61962
0.0043125	7.895	7.69582	7.55435	7.86535	7.54216
0.0044875	7.60379	7.87127	7.70634	7.67285	7.46913
0.00465	7.71717	7.59	7.6105	7.77601	7.45257
0.0048125	7.70386	7.70355	7.35121	7.58095	7.59207
0.004975	7.7583	7.59781	7.63414	7.62147	7.58154
0.00515	7.68182	7.58864	7.39252	7.65063	7.56478
0.0053125	7.64926	7.59386	7.41566	7.62808	7.63231
0.005475	7.96234	7.4423	7.69675	7.71473	7.68019
0.00565	8.00389	7.39743	7.42297	7.66044	7.51064
0.0058125	7.74148	7.48891	7.60182	7.73561	7.29089
0.005975	7.68612	7.67596	7.62204	7.66735	7.54806
0.00615	7.6003	7.63434	7.33748	7.83656	7.29938
0.0063125	7.78243	7.57445	7.29406	7.91231	7.19024
0.0064875	7.72611	7.5545	7.45489	7.86995	7.49084
0.00665	7.64713	7.54736	7.56863	7.72311	7.44025
0.006825	7.64284	7.76331	7.66335	7.65047	7.49658
0.007	7.79455	7.5918	7.53395	7.8484	7.40384
0.0071625	7.717	7.42442	7.58906	7.69066	7.6306
0.0073375	7.62254	7.6812	7.80147	7.71432	7.50123
0.0075	7.73344	7.38406	7.43533	7.74291	7.56148
0.007675	7.79147	7.38401	7.5554	7.79641	7.26412
0.00785	7.87521	7.43065	7.33615	7.72471	7.36012
0.008025	7.68419	7.56961	7.35969	7.54813	7.50867
0.0081875	7.72823	7.53732	7.64163	7.66516	7.52796
0.0083625	7.61763	7.6028	7.64029	7.79875	7.7118
0.0085375	7.67293	7.53816	7.45536	7.77381	7.57944
0.0087125	7.57256	7.61014	7.27028	7.49709	7.39979
0.0088875	7.76811	7.73769	7.5031	7.48337	7.87839
0.0090625	7.52647	7.63135	7.59522	7.51239	7.759
0.0092375	7.59338	7.58897	7.40306	7.47758	7.39667
0.0094125	7.54631	7.56003	7.52447	7.58235	7.73915
0.0095875	7.77822	7.60348	7.74425	7.57617	7.51094
0.0097625	7.6155	7.42115	7.64088	7.6232	7.5283
0.0099375	7.86878	7.5711	7.45624	7.54162	7.52434
0.0101125	7.72238	7.59605	7.44409	7.51721	7.26426
0.0102875	7.73609	7.76333	7.52492	7.49038	7.41931
0.0104625	7.63305	7.51928	7.24472	7.76617	7.95214
0.0106375	7.89899	7.26096	7.73347	7.72591	7.6634
0.010825	7.71215	7.55104	7.69484	7.60056	7.39069
0.011	7.6333	7.51033	7.77476	7.76174	7.68907
0.011175	7.77811	7.25531	7.86815	7.53555	7.36891
0.0113625	8.03867	7.39361	7.48956	7.5106	7.46222
0.0115375	7.69368	7.39612	7.56528	7.72557	7.70151
0.0117125	7.52722	7.51316	7.47289	7.51039	7.56944
0.0119	7.52924	7.48029	7.2765	7.70341	7.41187
0.012075	7.7663	7.41508	7.00336	7.77184	7.54551
0.0122625	7.60584	7.40226	7.4076	7.96705	7.40038
0.0124375	7.90103	7.32902	7.619	7.60404	7.38919
0.012625	7.86115	7.51843	7.60543	7.52125	7.4969
0.0128	7.64571	7.47447	7.5333	7.68242	7.6552
0.0129875	7.76482	7.33809	7.35256	8.07501	7.48873
0.0131625	7.86227	7.27927	7.61391	7.68919	7.37228
0.01335	7.68324	7.49968	7.55437	7.76324	7.20523
0.0135375	7.71416	7.53845	7.39794	7.61934	7.13091
0.0137125	7.75151	7.46675	7.7836	7.52802	7.27913
0.0139	7.6118	7.44734	7.51355	7.47912	7.39031
