0.003225	7.98317
0.00645	7.9623
0.0096875	8.01984
0.0129125	8.00031
0.01615	8.0136
0.0194	8.01126
0.0226375	8.03185
0.0258875	7.96532
0.0291375	7.97183
0.0323875	7.96532
0.0356375	7.99415
0.0389	7.97599
0.0421625	8.03309
0.045425	7.98679
0.0486875	7.99905
0.0519625	8.05692
0.0552375	8.00171
0.0585125	7.96286
0.0617875	7.98814
0.065075	8.0233
0.06835	8.00017
0.0716375	7.98408
0.0749375	7.99423
0.078225	7.97431
0.081525	7.99259
0.084825	7.98331
0.088125	7.977
0.0914375	7.99119
0.09475	8.00957
0.0980625	7.94349
0.101375	7.99661
0.104687	7.99154
0.108012	7.99823
0.111337	7.97402
0.114662	7.97059
0.118	7.95999
0.121325	7.95565
0.124663	7.97976
0.128012	7.92922
0.13135	7.98673
0.1347	7.95997
0.13805	7.94651
0.1414	7.99283
0.14475	7.97384
0.148113	7.9172
0.151475	7.97203
0.154838	7.94391
0.1582	7.93815
0.161575	7.9015
0.16495	7.98652
0.168325	7.96885
0.171713	7.95362
0.175087	7.93649
0.178475	7.86986
0.181863	7.89505
0.185263	7.94425
0.18865	7.93815
0.19205	7.93618
0.19545	7.92714
0.198862	7.91263
0.202275	7.93547
0.205675	7.9376
0.2091	7.95092
0.212512	7.94419
0.215937	7.92264
0.219362	7.9162
0.222787	7.90197
0.226213	7.88246
0.22965	7.9461
0.233087	7.94476
0.236525	7.8929
0.239975	7.92346
0.243412	7.91958
0.246863	7.90306
0.250313	7.95133
0.253775	7.90653
0.257237	7.86541
0.2607	7.87728
0.264163	7.91664
0.267625	7.93298
0.2711	7.88259
0.274575	7.87848
0.27805	7.90127
0.281538	7.87243
0.285025	7.89148
0.288512	7.88909
0.292	7.88408
0.295487	7.87208
0.298988	7.87079
0.302487	7.88676
0.305988	7.93034
0.3095	7.86669
0.313013	7.89157
0.316525	7.84221
0.320038	7.88712
0.323563	7.84323
0.327087	7.87363
0.330613	7.88947
0.334137	7.88588
0.337675	7.82981
0.341213	7.83164
0.34475	7.86043
0.348287	7.8341
0.351837	7.86911
0.355388	7.82157
0.358938	7.86384
0.3625	7.87028
0.36605	7.86261
0.369612	7.86031
0.373188	7.8433
0.37675	7.84118
0.380325	7.86823
0.3839	7.87402
0.387475	7.81465
0.391062	7.85014
0.39465	7.84305
0.398237	7.84036
0.401825	7.83855
0.405425	7.83205
0.409025	7.84323
0.412625	7.84069
0.416225	7.81842
0.419838	7.78701
0.42345	7.83845
0.427063	7.85179
0.430687	7.85698
0.4343	7.82259
0.437925	7.84326
0.441563	7.81497
0.445188	7.84239
0.448825	7.81847
0.452462	7.83546
0.456113	7.7728
0.45975	7.82758
0.4634	7.80271
0.46705	7.8052
0.470713	7.77825
0.474362	7.79518
0.478025	7.80236
0.4817	7.79198
0.485362	7.76573
0.489038	7.79992
0.492712	7.79791
0.496388	7.85341
0.500075	7.74907
0.503762	7.78595
0.50745	7.82706
0.511137	7.78233
0.514838	7.78603
0.518538	7.80005
0.522237	7.81473
0.52595	7.77409
0.529662	7.76825
0.533375	7.76195
0.537088	7.76863
0.540812	7.79177
0.544525	7.76238
0.548262	7.81992
0.551988	7.78029
0.555725	7.74787
0.559462	7.74647
0.5632	7.76931
0.566938	7.77908
0.570687	7.75921
0.574437	7.78582
0.5782	7.76193
0.58195	7.77501
0.585712	7.71782
0.589475	7.75413
0.59325	7.75921
0.597025	7.72379
0.6008	7.78578
0.604575	7.77472
0.60835	7.71882
0.612137	7.74277
0.615925	7.73834
0.619725	7.72614
0.623525	7.76133
0.627325	7.78286
0.631125	7.75421
0.634925	7.71888
0.638737	7.71578
0.64255	7.75724
0.646375	7.70183
0.650187	7.73645
0.654013	7.72167
0.657838	7.69652
0.661675	7.6986
0.665513	7.74775
0.66935	7.70323
0.673187	7.67026
0.677037	7.76203
0.680888	7.65475
0.684738	7.70028
0.688587	7.71592
0.69245	7.71654
0.696312	7.7177
0.700188	7.6951
0.70405	7.71985
0.707925	7.74077
0.7118	7.68991
0.715688	7.66619
0.719562	7.73295
0.723463	7.71307
0.72735	7.66871
0.731237	7.68977
0.735138	7.70462
0.73905	7.72082
0.74295	7.7159
0.746862	7.70624
0.750775	7.69424
0.754687	7.6619
0.758613	7.70547
0.762537	7.71859
0.766463	7.67773
0.7704	7.71275
0.774325	7.71343
0.778262	7.68898
0.782212	7.67349
0.786162	7.68036
0.7901	7.69467
0.794062	7.72028
0.798012	7.69831
0.801975	7.69081
0.805938	7.65835
0.809913	7.66662
0.813875	7.67325
0.81785	7.66673
0.821837	7.69787
0.825813	7.6647
0.8298	7.6827
0.833788	7.6603
0.837788	7.68327
0.841788	7.65404
0.845788	7.669
0.849787	7.67071
0.8538	7.67456
0.857813	7.68069
0.861825	7.66179
0.865838	7.67059
0.869862	7.61753
0.873887	7.65661
0.877925	7.65338
0.881962	7.64533
0.886	7.62869
0.890037	7.66955
0.894075	7.60745
0.898125	7.66114
0.902188	7.63937
0.906237	7.67399
0.9103	7.64711
0.914362	7.64244
0.918425	7.69002
0.9225	7.67216
0.926575	7.64693
0.93065	7.62689
0.934738	7.63022
0.938825	7.61437
0.942913	7.61512
0.947012	7.64303
0.951113	7.675
0.955212	7.61485
0.959312	7.62637
0.963425	7.66788
0.967538	7.62179
0.97165	7.64194
0.975775	7.63212
0.9799	7.59592
0.984025	7.59243
0.988163	7.59927
0.992288	7.56781
0.996437	7.59171
1.00057	7.6135
1.00472	7.57554
1.00888	7.6334
1.01303	7.58175
1.01719	7.62704
1.02135	7.63521
1.02551	7.62566
1.02969	7.58461
1.03386	7.59035
1.03804	7.58002
1.04221	7.59031
1.0464	7.58019
1.05059	7.60704
1.05479	7.55332
1.05899	7.61582
1.06319	7.59538
1.06739	7.59836
1.0716	7.58339
1.07581	7.60984
1.08002	7.55683
1.08425	7.55387
1.08847	7.57328
1.0927	7.59318
1.09694	7.5936
1.10116	7.58976
1.10541	7.57723
1.10965	7.55364
1.1139	7.57884
1.11815	7.58063
1.1224	7.57713
1.12666	7.55378
1.13093	7.59728
1.1352	7.57735
1.13946	7.57066
1.14374	7.57617
1.14803	7.56727
1.1523	7.56516
1.15659	7.54484
1.16089	7.5693
1.16517	7.5786
1.16947	7.58044
1.17377	7.58077
1.17809	7.54787
1.1824	7.57351
1.18671	7.56692
1.19103	7.5632
1.19535	7.55125
1.19967	7.58207
1.20401	7.57691
1.20834	7.56979
1.21267	7.54849
1.21703	7.53837
1.22137	7.55722
1.22573	7.54431
1.23008	7.58136
1.23444	7.55745
1.2388	7.5467
1.24316	7.52617
1.24754	7.53121
1.25191	7.54838
1.25629	7.51654
1.26067	7.51429
1.26506	7.55302
1.26945	7.51037
1.27384	7.51329
1.27824	7.52094
1.28265	7.54469
1.28705	7.49435
1.29146	7.50676
1.29587	7.49113
1.3003	7.53402
1.30473	7.53002
1.30915	7.52904
1.31358	7.52096
1.31801	7.49491
1.32245	7.49218
1.3269	7.5039
1.33135	7.50157
1.3358	7.49304
1.34025	7.53675
1.34471	7.4882
