0.0001875	8.07566	7.85243	8.15906	7.61888	7.75678
0.0003875	7.83043	8.06458	8.05735	7.53738	7.79388
0.000575	7.92464	7.85828	7.99891	7.49814	8.04133
0.0007625	8.20982	7.79864	7.954	7.64612	7.8322
0.0009625	7.93836	8.04349	8.09561	7.69583	7.81695
0.00115	8.10326	7.86318	7.9721	7.85354	8.17695
0.00135	7.92521	7.75425	8.17579	7.75251	8.04144
0.0015375	7.81965	7.85709	8.14422	7.63225	8.10336
0.0017375	8.06246	7.77492	7.7978	7.99541	7.99405
0.0019375	8.16172	7.78688	8.10117	7.77069	7.74144
0.0021375	7.86974	7.53144	7.96386	7.88706	7.65302
0.0023375	7.76324	7.84248	7.82881	7.71064	7.78379
0.0025375	8.0381	7.66493	7.73075	7.81002	7.87586
0.0027375	8.0039	7.58619	7.68248	7.70335	7.67332
0.0029375	8.19588	7.85008	7.88223	7.92634	7.9401
0.0031375	7.95521	7.79215	8.06925	7.79611	7.85956
0.0033375	8.16362	7.81316	7.84158	7.93477	7.90394
0.0035375	7.9301	7.74552	7.9701	7.654	8.04562
0.00375	7.97417	7.70819	7.7138	7.73711	7.83058
0.00395	8.05354	7.81049	8.04896	7.67085	8.0758
0.00415	8.10877	7.82259	7.86247	7.6181	7.95411
0.0043625	8.06991	7.73723	7.97438	7.51042	7.87721
0.0045625	8.18731	7.64772	7.95375	7.57544	7.52531
0.004775	8.25599	7.82917	8.06205	7.73057	8.21793
0.0049875	7.77311	7.85069	7.965	7.54033	7.64665
0.0051875	7.94096	7.82017	7.94133	7.66166	7.94991
0.0054	7.92404	7.51131	7.91379	7.66691	7.7444
0.0056125	7.85467	7.75872	7.8635	7.7712	8.02817
0.005825	7.87238	7.66359	7.96702	7.66997	7.98687
0.0060375	7.97352	7.8509	8.08783	7.68205	7.99972
0.00625	7.91201	8.01952	7.93312	7.79835	7.79863
0.0064625	7.85719	7.98827	7.91045	7.61978	8.09507
0.006675	7.80516	7.89327	8.0156	7.69375	7.84209
0.0069	7.70421	7.82161	7.67929	7.79404	7.79855
0.0071125	7.77057	7.80143	7.73629	7.70699	7.53403
0.007325	7.97965	7.72183	7.8077	7.72627	7.80313
0.00755	7.98396	7.92542	7.88914	7.75425	7.85397
0.0077625	7.67452	7.67417	7.81586	7.586	7.99237
0.0079875	8.27043	7.89687	7.89081	7.72366	8.09328
0.0082125	8.2232	7.82837	8.00681	8.1794	8.00859
0.008425	8.00334	7.87102	8.03893	7.9432	8.08835
0.00865	7.98851	7.60857	7.95468	7.78488	7.60073
0.008875	7.8847	7.76248	8.12236	8.01358	7.76954
0.0091	7.98163	7.64645	7.83168	8.02626	7.84563
0.009325	8.07652	7.78306	7.86309	7.75353	8.06803
0.00955	8.19507	7.83572	7.98517	7.79896	7.90999
0.009775	8.05217	7.72917	7.67386	7.50704	7.8738
0.01	7.54414	7.89006	7.61997	7.8399	7.74123
0.0102375	7.67435	7.93882	8.14381	8.00921	8.15368
0.0104625	7.84762	7.63705	8.13443	8.01265	7.96871
0.0107	8.00648	7.67099	8.00524	7.91409	7.89843
0.010925	8.06461	7.8859	7.99372	8.002	7.93385
0.0111625	7.82087	7.72674	7.94398	7.77565	7.97735
0.0113875	7.85627	7.49398	7.88943	8.02743	8.04906
0.011625	8.18395	7.51721	7.74055	7.94233	7.93251
0.0118625	8.10935	7.79609	7.87265	7.73303	7.89121
0.0121	7.99315	7.89101	7.98028	7.82844	8.0077
0.012325	7.64266	7.81248	8.10155	7.82629	8.00652
0.0125625	7.87272	8.05323	7.81723	7.92097	7.9811
0.0128	7.88827	7.49916	7.91346	7.63213	7.89882
0.01305	7.98252	7.64283	7.80696	7.92202	8.04387
0.0132875	7.87657	7.65033	8.14926	7.72717	7.82553
0.013525	8.16213	7.84593	7.87776	7.9743	7.73823
0.0137625	7.66592	7.6503	7.81191	7.9394	8.00858
0.0140125	7.78051	7.69345	7.94964	7.72888	8.07515
0.01425	8.09796	7.78037	7.96076	7.93789	7.93448
0.0145	7.9327	7.87	7.69199	7.80202	7.70058
0.01475	7.8128	7.65085	8.04182	7.79627	8.05925
0.0149875	8.16677	7.67673	8.14127	8.08141	7.72282
0.0152375	7.72648	7.73866	8.08721	7.94598	7.75249
0.0154875	7.90243	7.81809	7.84458	7.94167	8.08383
0.0157375	7.72348	7.70905	8.03822	7.79112	7.87625
0.0159875	7.81914	7.96563	7.79544	7.67915	8.06077
