7.5E-5	8.16242	7.94734	8.27066	8.10746	8.18062	8.24975
1.375E-4	8.27287	7.65134	8.29819	7.96519	8.16742	8.27838
2.125E-4	8.34869	7.71432	8.23578	8.11499	8.15125	8.18727
2.75E-4	8.36704	7.80044	8.11424	8.05161	8.11782	8.13453
3.5E-4	8.22508	7.81997	8.0137	8.07347	8.07907	7.916
4.25E-4	8.1934	7.83747	7.93487	8.23887	8.03419	8.02652
5E-4	8.24292	7.74782	7.96905	8.1874	8.14181	8.06589
5.625E-4	8.12911	7.77892	8.08416	8.15217	8.13222	8.0393
6.375E-4	8.10867	7.98489	8.02804	8.27232	8.13784	8.02422
7.125E-4	8.06685	8.01313	7.94115	8.43096	8.27823	8.09966
7.875E-4	8.13401	8.07808	7.91037	8.25252	8.13402	8.09454
8.625E-4	8.14729	8.09258	7.80257	8.05161	8.00812	8.05484
9.375E-4	8.10596	8.03534	7.83381	8.11348	8.11262	7.9664
0.0010125	8.21457	8.1684	7.9036	8.09099	8.02363	7.85645
0.0010875	8.33616	8.23065	8.11989	8.23078	8.10403	8.05235
0.0011625	8.21033	8.18127	8.19149	8.29051	8.33912	8.08464
0.00125	8.01773	8.11005	8.10278	8.07141	8.18475	8.07507
0.001325	7.99578	8.14284	8.10138	8.09891	7.94628	7.91461
0.0014	8.03916	8.26519	7.98156	8.17908	7.85955	7.95635
0.0014875	8.21256	8.44403	8.01924	8.14413	7.76577	7.8618
0.0015625	8.23361	8.32568	8.05152	8.04656	8.00467	7.88808
0.0016375	8.06747	8.33706	8.19949	8.07808	8.08617	7.96776
0.001725	8.15246	8.30107	8.16766	8.19595	8.07395	7.83209
0.0018	8.07096	8.29863	8.08366	7.9952	8.17205	7.93671
0.0018875	8.06639	8.3256	7.99036	8.00057	8.22532	8.0198
0.0019625	8.06417	8.43807	8.03769	7.96701	8.1775	8.08829
0.00205	8.00478	8.43764	8.03838	7.96131	8.25112	8.21538
0.0021375	8.2013	8.44864	8.1553	7.88931	8.2487	8.08695
0.0022125	8.10695	8.41471	7.94169	7.95352	8.44175	8.01449
0.0023	8.03098	8.42538	8.09856	7.95482	8.27027	8.06614
0.0023875	8.09236	8.1655	8.09865	8.087	8.31245	8.03779
0.002475	8.2423	8.25929	8.03714	7.94814	8.32318	8.05614
0.0025625	8.34801	8.41934	8.17785	7.94491	8.30194	8.12424
0.00265	8.14489	8.33632	8.08654	8.06966	8.23853	8.11966
0.0027375	8.08357	8.28969	8.10436	8.12294	8.26567	8.19166
0.002825	8.22974	8.23321	8.02526	8.12805	8.1556	8.27983
0.0029125	8.10054	8.14371	8.07827	8.06141	8.18553	8.16641
0.003	8.12943	8.31698	8.1336	8.01843	8.14815	8.09992
0.0030875	8.1656	8.27171	7.96156	7.93205	8.14827	7.96529
0.0031875	8.13791	8.28863	7.83582	8.01472	8.12054	7.95345
0.003275	8.08446	8.53542	8.03077	7.97598	8.09425	7.97467
0.0033625	8.11908	8.21907	7.91788	8.04639	8.25915	7.81325
0.0034625	8.07909	8.05932	7.98613	8.06465	8.13749	8.11031
0.00355	8.15289	8.05346	8.15585	8.12632	8.06573	8.01473
0.00365	7.95879	8.29056	8.10993	8.032	8.17394	8.09934
0.0037375	7.99227	8.1616	8.23682	8.09814	8.16975	8.01193
0.0038375	8.11382	8.0788	8.30512	7.95982	8.04691	7.93293
0.0039375	7.99497	8.16299	8.22797	8.11107	8.03487	8.01387
0.004025	7.98164	8.15461	8.15359	8.14457	8.05	7.95936
0.004125	7.92581	8.24631	8.22745	8.03342	8.14326	8.14716
0.004225	7.96812	8.20572	8.17205	7.95551	8.17853	7.96063
0.004325	7.9863	8.22311	7.95438	8.1683	8.13468	7.77471
0.004425	8.04859	7.8048	8.00945	8.10885	7.91966	7.93691
0.004525	8.11316	8.06148	8.03272	8.03085	8.01264	7.97086
0.004625	8.22093	8.10926	8.18434	8.03699	8.12726	7.92647
0.004725	8.10616	8.00962	8.26724	7.96214	8.0696	8.06927
0.004825	8.27493	8.08342	8.13108	8.01755	8.05482	7.95881
0.004925	8.20768	8.00095	8.0835	7.94577	8.09103	8.01626
0.0050375	8.03011	8.10643	8.26073	7.96612	8.138	7.91291
0.0051375	8.09625	8.02451	8.16656	8.05229	8.15315	7.96369
0.0052375	8.11571	8.09902	8.16832	7.91644	8.14326	8.01102
0.00535	8.10797	8.16441	8.11602	7.99709	8.02144	7.90765
0.00545	8.15188	8.12494	7.99812	7.94797	7.9952	7.77768
0.0055625	7.99753	8.0804	7.97044	7.82812	7.88351	7.79787
0.0056625	8.18646	8.31559	7.92415	7.76723	7.97244	7.74964
0.005775	8.21634	8.16415	7.99214	7.88545	8.03922	7.79863
0.0058875	8.04159	8.10561	7.9822	8.08047	8.01575	7.916
0.006	8.03134	8.07006	8.13363	8.3356	8.23162	7.96042
0.0061125	8.1165	8.0808	8.1538	8.01472	8.02648	7.89068
0.0062125	8.03133	8.29565	7.98493	7.9765	8.12752	7.88059
0.006325	7.99065	8.29352	8.02949	8.03874	7.99485	8.07617
0.0064375	8.07081	8.23002	7.98889	8.17019	8.14519	8.03507
0.0065625	8.13236	8.126	8.09231	8.18225	8.11814	8.01425
0.006675	8.17024	8.16522	7.97306	8.13162	8.20375	8.0116
0.0067875	8.18706	8.0566	7.95185	7.9808	8.18843	7.94147
0.0069	8.16202	8.23105	7.98773	7.96146	8.15911	8.06447
0.007025	7.94075	8.11049	7.96705	8.02889	8.18059	8.03276
0.0071375	7.96558	8.16864	8.02974	8.06799	8.0697	8.04553
0.0072625	8.02442	8.29295	7.83291	8.0255	8.01047	8.0942
0.007375	7.9939	8.29237	8.13205	8.21352	8.10229	7.98393
0.0075	7.98915	8.12021	8.11241	8.33666	8.23356	7.9794
0.007625	7.93217	8.10068	8.03421	8.06578	7.93397	7.92312
0.0077375	7.92468	8.02644	7.85214	7.9816	8.11953	7.99117
0.0078625	7.95293	8.11419	8.01932	8.05904	8.1552	7.82729
0.0079875	7.93399	8.13479	7.93076	8.07715	8.08896	7.89319
0.0081125	8.04881	8.05923	7.87009	7.98449	8.25699	7.96639
0.0082375	8.07785	8.00929	7.90415	7.86934	8.12796	8.0704
0.0083625	8.09434	8.01377	7.91531	7.93373	8.09867	8.07485
0.0084875	7.95179	8.19334	8.12123	7.88565	7.92885	8.11109
0.008625	7.97398	8.21423	7.97317	7.92793	7.9171	8.09979
0.00875	8.16805	8.05468	7.93055	7.92625	8.00498	8.06234
0.008875	8.12607	7.88947	7.91348	7.95912	7.87377	7.96001
0.0090125	8.06971	7.96529	8.02605	8.14098	7.90492	7.80046
0.0091375	8.13167	7.99602	7.94082	7.94524	8.13603	8.05037
0.009275	7.96359	8.16969	7.9549	8.02598	8.07198	7.95186
0.0094125	7.89782	8.04901	7.96665	7.90637	8.10416	7.94215
0.0095375	7.94906	8.09174	8.12415	7.93238	8.05508	8.05462
0.009675	7.9953	8.29007	8.05839	7.92077	8.20397	7.99908
0.0098125	8.01373	8.29868	7.95624	7.96602	8.11697	7.83114
0.00995	8.03747	8.085	8.0877	8.07278	8.07755	8.00076
