0.0005375	7.84202	7.89746	7.74995	7.90977	8.13179	8.12521
0.001075	7.9395	7.81533	7.72028	7.90309	8.06261	8.1198
0.0016125	8.02364	7.66636	7.80979	7.73479	7.9445	8.00828
0.00215	7.89933	7.64473	7.87573	7.73477	8.0163	7.92383
0.0026875	7.90936	7.75915	8.00896	7.89883	8.04572	7.96439
0.003225	7.91357	7.7755	8.00225	7.81942	8.07624	7.94519
0.003775	7.90058	7.71567	7.99283	7.84988	8.0465	8.00742
0.0043125	7.99143	7.79207	7.92838	7.87936	8.01316	7.96216
0.0048625	7.889	7.7902	7.92832	7.98452	7.98857	8.03886
0.0054125	7.89152	7.83483	7.84288	7.92023	8.05587	8.04879
0.0059625	8.0381	7.714	7.99103	7.91195	7.96767	8.02512
0.0065125	7.88449	7.80822	7.89899	7.94185	8.04565	8.0157
0.0070625	7.90347	7.81427	7.95108	7.85993	7.99087	8.15049
0.0076125	7.91997	7.82988	7.85593	7.89711	8.01553	8.01886
0.008175	7.91557	7.79512	7.92698	7.92697	7.97908	8.08514
0.008725	7.95701	7.77909	7.89422	7.89134	7.94796	7.98469
0.0092875	7.96074	7.80685	7.92891	7.84477	8.07947	7.98971
0.0098375	7.89162	7.73529	7.97987	7.90584	8.05325	8.08944
0.0104	7.95126	7.81655	7.86704	7.95785	7.96465	8.06088
0.0109625	7.95645	7.79201	7.95585	7.95113	7.99434	8.04864
0.011525	7.87737	7.8081	7.91663	7.89796	8.03623	8.13573
0.0121	7.90215	7.78083	7.91874	7.94135	7.97227	8.03473
0.0126625	7.93345	7.78361	7.93434	7.86206	8.02516	8.09449
0.013225	7.92312	7.87295	7.90698	7.91926	8.03105	8.08619
0.0138	7.8585	7.80718	7.87949	7.89783	7.98189	8.07985
0.014375	7.91754	7.74642	7.93219	7.95036	8.02231	8.05805
0.0149375	7.96875	7.82209	7.8413	7.93637	8.1168	8.02919
0.0155125	7.98059	7.82312	7.96977	7.88457	8.03721	8.07974
0.0160875	7.87541	7.72946	7.93242	7.9444	7.97086	8.03478
0.016675	7.93174	7.75501	7.92799	7.96926	7.95008	8.0242
0.01725	7.93523	7.76221	7.92486	7.89498	8.03021	8.11741
0.017825	7.91285	7.84677	7.8838	7.96878	8.02211	8.02185
0.0184125	7.93295	7.80628	7.91466	7.90587	8.10853	8.06962
0.019	7.82598	7.77807	7.90133	7.89344	8.03013	8.07829
0.0195875	7.90895	7.74678	7.85908	7.89146	8.13745	7.98726
0.0201625	7.97634	7.8413	7.88387	7.93499	8.12846	8.01939
0.0207625	7.97518	7.75309	7.99365	7.9683	8.01355	8.0935
0.02135	7.90868	7.75748	7.98812	7.94338	7.95986	8.03013
0.0219375	7.91171	7.81806	7.85443	7.93714	7.99407	8.07576
0.0225375	7.92296	7.80998	7.93369	7.94492	7.99236	8.05461
0.023125	7.85187	7.88121	7.91726	7.97364	8.03149	8.05542
0.023725	7.90983	7.73585	7.91114	7.90328	8.04056	8.08959
0.024325	7.90673	7.73471	7.90138	7.94308	7.99602	8.1328
0.024925	7.94329	7.82674	7.93348	7.87346	8.04701	8.02428
0.025525	7.87775	7.82178	7.9471	7.8331	8.07062	8.00518
0.026125	7.81702	7.76892	7.92979	7.94022	8.08931	8.06874
0.026725	7.91413	7.83183	7.92743	7.98027	7.95513	7.96098
0.0273375	7.86436	7.82093	7.9196	7.94573	8.00369	8.1104
0.0279375	7.86899	7.73457	7.94586	7.85119	8.04652	8.05753
0.02855	7.88246	7.84003	7.85547	7.93642	8.04246	8.12324
0.0291625	7.91575	7.7995	7.92812	7.83625	8.04585	7.9753
0.029775	7.95897	7.82837	7.90907	7.97349	8.05365	8.09884
0.0303875	7.89518	7.84987	7.89262	7.86764	8.04263	8.03158
0.031	7.90145	7.75706	7.86918	7.83211	8.03862	7.97899
0.031625	7.86326	7.69466	7.98217	7.85569	8.01467	7.99755
0.0322375	7.87793	7.79971	7.8602	7.90506	7.97976	8.04922
0.0328625	7.90143	7.80965	7.87323	7.90432	8.07401	8.05822
