28.162	0
35.7139	5.6115
45.2909	11.9845
57.4361	15.923
72.8381	16.9275
92.3703	15.6376
117.14	12.9514
148.553	9.66765
188.388	6.38352
238.906	3.50703
302.971	1.32276
384.216	0.0835414
487.247	0
