28.4034	0
36.02	0.865495
45.6792	6.60702
57.9284	11.9438
73.4625	14.8341
93.1621	15.2711
118.144	13.9588
149.826	11.6833
190.003	9.07769
240.954	6.56919
305.568	4.40052
387.509	2.67651
491.424	1.41262
623.203	0.576892
790.321	0.122945
1002.25	0
