0.0001875	7.73461	7.78998	7.86374	7.50186	7.74338
0.0003875	7.8183	7.73356	7.86434	7.85359	7.74579
0.000575	7.79253	7.7253	8.26933	7.98808	7.78475
0.0007625	7.78072	7.64628	8.22222	7.77009	7.72295
0.0009625	7.86759	7.77927	8.18639	7.86632	7.84742
0.00115	7.93766	7.82588	7.99483	8.04619	7.87579
0.00135	7.87269	7.73476	8.11379	7.9313	7.70705
0.0015375	7.91199	7.97854	8.05881	8.02684	7.7776
0.0017375	7.89162	7.78813	8.01011	7.97148	7.77251
0.0019375	7.81747	7.89332	7.93566	8.03333	7.80136
0.0021375	7.86012	7.93545	7.88287	8.08638	7.76506
0.0023375	8.01718	7.87675	7.87632	7.92714	7.93879
0.0025375	7.89109	7.96252	7.96809	8.03644	7.77879
0.0027375	7.83146	7.69972	7.88625	8.13993	7.83918
0.0029375	7.8454	7.87929	8.1404	7.97238	7.75471
0.0031375	7.73734	7.86101	7.99451	8.00898	7.69018
0.0033375	7.83459	7.84327	8.13122	7.92562	7.89074
0.0035375	7.81833	8.05354	8.07293	7.89579	7.85271
0.00375	7.67053	7.82509	7.98881	7.96161	7.89278
0.00395	7.95333	7.65016	8.02487	7.98582	7.64715
0.00415	7.89577	7.66828	8.07418	7.82474	7.59988
0.0043625	7.9132	7.70147	8.0007	7.91343	7.73632
0.0045625	7.98477	7.80682	8.11866	7.84971	7.68119
0.004775	8.01746	7.85691	8.12925	7.87173	7.90494
0.0049875	7.79999	7.84433	7.99747	7.91427	7.64471
0.0051875	7.72074	7.86707	7.96906	7.98002	7.81096
0.0054	7.81669	8.03834	7.97403	7.97821	7.71745
0.0056125	7.71566	7.9372	7.92953	7.99912	7.89748
0.005825	7.92796	7.6723	7.88153	7.88066	7.74117
0.0060375	7.96823	7.73863	7.97836	7.81676	7.75418
0.00625	7.88245	7.85543	8.02098	7.88202	7.91136
0.0064625	7.79766	7.83921	8.05011	8.0068	8.04135
0.006675	7.98167	7.9182	7.87683	7.90023	7.99795
0.0069	7.93184	7.81587	7.96688	8.03433	7.81982
0.0071125	7.79418	7.91994	7.9539	7.88872	7.8546
0.007325	7.76081	7.86763	7.81628	8.05506	7.95765
0.00755	8.08835	7.78908	8.02753	7.97833	7.92044
0.0077625	7.78583	7.93005	7.93532	8.10349	7.71568
0.0079875	7.93009	7.77463	7.89582	7.85879	7.73823
0.0082125	7.84789	7.73482	7.86135	7.97813	7.81286
0.008425	7.85873	7.90374	7.97591	7.93066	7.72533
0.00865	7.88863	8.0257	8.04441	7.98288	7.9539
0.008875	7.86884	7.76437	7.95212	8.04886	7.95453
0.0091	7.80111	7.9893	7.93326	7.8549	7.86794
0.009325	7.72117	7.81712	8.03921	7.95033	7.85295
0.00955	7.92737	7.83091	7.91049	7.90937	7.75087
0.009775	7.92457	7.80651	7.84252	7.86623	7.71227
0.01	7.90475	7.85533	8.00037	7.81938	7.51903
0.0102375	7.8013	7.89889	7.83178	7.86147	7.84418
0.0104625	7.71626	7.92783	7.77386	7.83814	7.91807
0.0107	7.823	7.97365	7.89511	8.04611	7.86041
0.010925	7.94859	7.99063	7.97542	7.89858	7.89053
0.0111625	7.98274	7.96914	8.10012	7.80729	7.93389
0.0113875	8.00215	7.85533	7.98115	8.02422	7.86824
0.011625	7.87941	7.92537	7.95611	7.95439	7.7864
0.0118625	8.02157	7.9629	7.93669	7.94575	7.87314
0.0121	7.86611	8.10915	7.98011	7.87856	8.0064
0.012325	7.92221	7.95646	7.96492	7.97931	7.80015
0.0125625	7.97428	7.90691	8.02996	8.17662	7.69863
0.0128	7.77308	8.03	8.04018	8.09682	7.71693
