2.75E-4	8.02373
5.5E-4	7.99511
8.25E-4	7.91301
0.0011125	7.86393
0.0013875	7.95103
0.0016625	8.14427
0.0019375	8.07533
0.0022125	8.08667
0.0025	8.11987
0.002775	8.14899
0.00305	7.93398
0.0033375	7.99687
0.0036125	7.91365
0.0038875	8.02503
0.004175	8.04714
0.00445	8.05058
0.0047375	7.96398
0.0050125	7.88337
0.0053	7.95443
0.005575	7.98713
0.0058625	8.02182
0.0061375	8.00065
0.006425	7.97089
0.0067	8.01421
0.0069875	7.95407
0.007275	8.05148
0.00755	7.96011
0.0078375	7.99324
0.008125	7.97922
0.0084	8.00338
0.0086875	8.0246
0.008975	8.01635
0.0092625	7.90436
0.0095375	7.99485
0.009825	8.02593
0.0101125	7.9966
0.0104	8.06884
0.0106875	8.00303
0.010975	8.06739
0.0112625	8.10385
0.01155	7.83181
0.0118375	7.92788
0.012125	8.07359
0.0124125	8.13015
0.0127	7.95015
0.0129875	8.065
0.013275	7.94408
0.0135625	8.01041
0.01385	7.90324
0.0141375	8.01152
0.014425	8.04612
0.0147125	7.98371
0.0150125	7.81447
0.0153	7.92827
0.0155875	7.99309
0.015875	7.91465
0.016175	7.96631
0.0164625	8.01713
0.01675	7.92959
0.01705	8.03359
0.0173375	8.06531
0.017625	8.01508
0.017925	8.00458
0.0182125	8.08243
0.0185125	7.95398
0.0188	7.97858
0.0191	7.94997
0.0193875	8.05754
0.0196875	7.91089
0.019975	7.91692
0.020275	7.91715
0.020575	7.97526
0.0208625	7.95651
0.0211625	7.82381
0.02145	8.02161
0.02175	7.98041
0.02205	8.06885
0.02235	8.15104
0.0226375	8.02309
0.0229375	8.16143
0.0232375	7.92301
0.0235375	7.93644
0.0238375	7.98193
0.0241375	8.06263
0.024425	8.10885
0.024725	8.08529
0.025025	8.07828
0.025325	8.02671
0.025625	7.9856
0.025925	7.99209
0.026225	7.89947
0.026525	7.86256
0.026825	8.08879
0.027125	7.97262
0.0274375	8.03782
0.0277375	7.97262
0.0280375	8.1333
0.0283375	7.93759
0.0286375	8.12379
0.0289375	8.03539
0.02925	8.07383
0.02955	8.00301
0.02985	8.01222
0.0301625	7.97622
0.0304625	8.03085
0.0307625	8.02765
0.031075	8.03356
0.031375	7.93388
0.0316875	7.9654
0.0319875	7.94443
0.0322875	7.99617
