2.5e-005	8.35327	8.19595	8.52097	8.48709	8.43399	8.40103	8.38272	8.49358	8.71704
5e-005	8.29147	8.18672	8.46901	8.60435	8.40111	8.24623	8.44421	8.57948	8.58101
8.75e-005	8.36642	8.29247	8.36044	8.66412	8.36892	8.21192	8.45063	8.67437	8.37238
0.0001125	8.39407	8.38697	8.36973	8.5928	8.43767	8.28485	8.42852	8.60256	8.26166
0.0001375	8.30753	8.47147	8.44677	8.41366	8.51669	8.28108	8.41652	8.5693	8.32333
0.0001625	8.25113	8.57889	8.47755	8.3728	8.58973	8.25354	8.46651	8.61454	8.43264
0.0002	8.11364	8.55256	8.51682	8.38922	8.65126	8.24808	8.53652	8.64408	8.66623
0.000225	8.01284	8.52844	8.37194	8.3087	8.64363	8.2554	8.56216	8.57941	8.77592
0.00025	7.8993	8.52148	8.32563	8.24545	8.65015	8.31303	8.49552	8.51158	8.71468
0.000275	7.93959	8.42903	8.3832	8.29544	8.72469	8.40449	8.43805	8.44603	8.56548
0.0003	8.08073	8.39344	8.4433	8.38379	8.72374	8.4523	8.37639	8.43079	8.38108
0.0003375	8.12266	8.42247	8.52041	8.50147	8.54556	8.46658	8.33551	8.29897	8.2288
0.0003625	8.12694	8.42352	8.63459	8.49747	8.44093	8.47893	8.27499	8.23551	8.10822
0.0003875	8.13578	8.38228	8.67701	8.61156	8.51622	8.53091	8.33139	8.34924	8.1121
0.0004125	8.10924	8.44917	8.64811	8.64197	8.57542	8.67115	8.34579	8.52966	8.16272
0.00045	8.11804	8.49276	8.54472	8.63552	8.57332	8.76499	8.35445	8.5788	8.27887
0.000475	8.17872	8.38968	8.48181	8.51542	8.54561	8.72236	8.25001	8.65906	8.37153
0.0005	8.22978	8.39031	8.46338	8.46287	8.55135	8.70951	8.18336	8.60592	8.39392
0.000525	8.30964	8.45232	8.31724	8.42758	8.55833	8.70478	8.18163	8.55717	8.46659
0.0005625	8.43183	8.53517	8.24966	8.41455	8.54614	8.73818	8.23746	8.5622	8.47816
0.0005875	8.36678	8.6507	8.24862	8.43779	8.65902	8.69568	8.26915	8.64536	8.26982
0.0006125	8.27685	8.70751	8.2466	8.42939	8.72774	8.5988	8.32631	8.64534	8.16183
0.0006375	8.19657	8.66778	8.19045	8.45428	8.59816	8.61006	8.2959	8.48862	8.22495
0.000675	8.18391	8.65472	8.13834	8.36555	8.54574	8.57647	8.19888	8.32147	8.25234
0.0007	8.28373	8.65379	8.21502	8.30084	8.61765	8.60979	8.29483	8.2513	8.10583
0.000725	8.31284	8.65965	8.34041	8.27927	8.61839	8.54155	8.38766	8.09807	8.04404
0.00075	8.3072	8.6413	8.42351	8.26311	8.52339	8.46727	8.47314	7.93995	8.03641
0.0007875	8.31888	8.74486	8.37924	8.28747	8.3924	8.44265	8.50052	7.97079	8.09403
0.0008125	8.31837	9.01835	8.36439	8.31371	8.32203	8.59175	8.42648	8.10518	8.21804
0.0008375	8.30085	9.20033	8.446	8.4046	8.47273	8.60973	8.2966	8.1662	8.25935
0.000875	8.4897	9.30293	8.50119	8.4683	8.50515	8.6108	8.11897	8.23158	8.26612
0.0009	8.58738	9.24419	8.58698	8.40282	8.33279	8.47914	8.05407	8.24964	8.32884
0.000925	8.5454	9.06265	8.563	8.368	8.21629	8.29424	8.2211	8.199	8.32483
0.00095	8.48101	8.92822	8.44797	8.45722	8.16885	8.3419	8.28961	8.27819	8.32336
0.0009875	8.4257	8.74837	8.39559	8.56627	8.30431	8.41274	8.33525	8.32039	8.37922
0.0010125	8.41995	8.68069	8.37397	8.65654	8.4417	8.43082	8.39746	8.39405	8.33248
0.0010375	8.39064	8.72727	8.41095	8.60649	8.47409	8.36239	8.4016	8.57638	8.24189
0.0010625	8.34808	8.76347	8.3774	8.41032	8.41859	8.25678	8.49164	8.69568	8.19576
0.0011	8.34902	8.66142	8.40904	8.29179	8.36957	8.12617	8.4399	8.608	8.36727
0.001125	8.41129	8.61416	8.45318	8.30996	8.22759	7.95306	8.38953	8.48471	8.51529
0.00115	8.39769	8.62713	8.44669	8.30187	8.15057	8.07345	8.40477	8.48204	8.59022
0.0011875	8.42135	8.70125	8.53545	8.27006	8.22124	8.20836	8.43816	8.41714	8.52234
0.0012125	8.48995	8.66482	8.68712	8.20364	8.27296	8.38089	8.45285	8.33302	8.46996
0.0012375	8.48558	8.5947	8.6783	8.0928	8.25238	8.37962	8.35997	8.2843	8.31577
0.001275	8.39713	8.60148	8.66061	8.10317	8.30837	8.35329	8.22732	8.22545	8.18144
0.0013	8.35152	8.58444	8.5535	8.16531	8.34587	8.38514	8.17478	8.11556	8.0384
0.001325	8.36796	8.65215	8.48955	8.26532	8.42411	8.49838	8.21341	8.14871	8.04587
0.00135	8.33015	8.70461	8.48461	8.30566	8.4712	8.61282	8.29713	8.18216	8.11983
0.0013875	8.34179	8.722	8.39256	8.33101	8.38931	8.80534	8.46803	8.28006	8.22818
0.0014125	8.34547	8.69419	8.35003	8.3447	8.27623	8.89328	8.55397	8.49393	8.34836
0.0014375	8.44748	8.70438	8.3733	8.35194	8.24825	8.7248	8.50224	8.45444	8.41908
0.001475	8.39541	8.75626	8.30959	8.38519	8.25008	8.59784	8.41292	8.27684	8.50573
0.0015	8.29412	8.69286	8.39603	8.49861	8.30118	8.59144	8.49472	8.2334	8.56331
0.001525	8.26153	8.65562	8.57319	8.52604	8.46443	8.57912	8.56203	8.34136	8.59924
0.0015625	8.34394	8.66936	8.66132	8.42768	8.49776	8.58803	8.54517	8.42453	8.4429
0.0015875	8.38142	8.7138	8.71651	8.34312	8.44234	8.60001	8.45051	8.43079	8.44973
0.0016125	8.49501	8.77586	8.76911	8.38972	8.44929	8.57557	8.41621	8.30618	8.52377
0.00165	8.56911	8.87426	8.70977	8.5112	8.50313	8.60911	8.33491	8.2249	8.48723
0.001675	8.59264	8.84598	8.62406	8.71342	8.5862	8.6627	8.279	8.13841	8.39666
0.0017	8.66999	8.72105	8.66276	8.73716	8.45325	8.65185	8.37549	8.17205	8.35175
0.0017375	8.63356	8.67243	8.71779	8.67365	8.31704	8.63207	8.50073	8.2576	8.29831
0.0017625	8.49325	8.77853	8.7751	8.66076	8.32468	8.56245	8.45097	8.33899	8.41528
0.0017875	8.4174	8.78811	8.7722	8.67359	8.35411	8.4712	8.37847	8.33414	8.44139
0.001825	8.34654	8.66048	8.72659	8.63182	8.45169	8.44421	8.42756	8.30639	8.4366
0.00185	8.44845	8.55049	8.72473	8.42739	8.49586	8.62013	8.4271	8.33533	8.46825
0.001875	8.4651	8.63251	8.73242	8.4634	8.44084	8.62507	8.39113	8.29933	8.45512
0.0019125	8.41244	8.75155	8.68965	8.4656	8.22889	8.62681	8.33406	8.29135	8.35148
0.0019375	8.38636	8.88474	8.57597	8.32771	8.0887	8.60628	8.31379	8.15247	8.2147
0.0019625	8.41885	8.90759	8.61158	8.3077	8.13313	8.63461	8.42449	8.13203	8.25819
0.002	8.4501	8.65473	8.67162	8.54462	8.19824	8.65801	8.56163	8.13598	8.34876
0.002025	8.51786	8.56735	8.69606	8.69949	8.24075	8.5177	8.62461	8.18246	8.44003
0.0020625	8.71358	8.5584	8.65688	8.7296	8.28852	8.51372	8.51115	8.2753	8.61142
0.0020875	8.7458	8.63293	8.68399	8.6463	8.20936	8.57502	8.46163	8.38752	8.59325
0.0021125	8.57685	8.62465	8.61574	8.64908	8.13023	8.57788	8.52018	8.36441	8.40977
0.00215	8.43916	8.64151	8.47878	8.70715	8.14634	8.48307	8.50646	8.26398	8.34867
0.002175	8.53569	8.67661	8.40401	8.6327	8.24491	8.45369	8.51503	8.3008	8.46449
0.0022	8.60876	8.63537	8.45865	8.3548	8.25304	8.39638	8.48885	8.35062	8.4804
0.0022375	8.44808	8.69331	8.54913	8.30289	8.35275	8.31831	8.44494	8.28248	8.51771
0.0022625	8.41818	8.85075	8.49483	8.30427	8.36689	8.43204	8.27311	8.23389	8.43786
0.0023	8.47638	8.73487	8.33912	8.37083	8.36504	8.50174	8.20159	8.16842	8.32714
0.002325	8.5288	8.57452	8.39613	8.52556	8.47258	8.46991	8.27183	8.15191	8.14552
0.00235	8.52407	8.55442	8.37418	8.58959	8.64461	8.43643	8.32952	8.25284	8.18484
0.0023875	8.63162	8.62577	8.33029	8.72986	8.75557	8.45179	8.38994	8.35397	8.39296
0.0024125	8.57704	8.75271	8.29165	8.76268	8.69675	8.54998	8.33577	8.38752	8.51907
0.0024375	8.5655	8.70682	8.30355	8.67445	8.6307	8.62478	8.35031	8.32582	8.52552
0.002475	8.5021	8.50248	8.23798	8.50591	8.4568	8.58898	8.38438	8.33804	8.4955
0.0025	8.45568	8.48166	8.22829	8.40076	8.3548	8.61092	8.30792	8.29283	8.54588
0.0025375	8.52703	8.59107	8.3158	8.45247	8.29095	8.61178	8.37954	8.21281	8.67617
0.0025625	8.60968	8.61029	8.39433	8.49974	8.31341	8.72421	8.4334	8.13294	8.68773
0.0025875	8.65011	8.58074	8.40268	8.47479	8.50325	8.8794	8.49356	8.10215	8.59432
0.002625	8.68103	8.57342	8.3584	8.4308	8.62827	8.82649	8.36357	8.12357	8.55676
0.00265	8.78828	8.64981	8.4235	8.37435	8.68466	8.65776	8.1859	8.13322	8.54895
0.0026875	8.81823	8.73299	8.5831	8.27939	8.63787	8.52505	8.08509	8.17377	8.6201
0.0027125	8.76976	8.69948	8.6738	8.18679	8.50559	8.3172	8.025	8.24746	8.55158
0.0027375	8.8617	8.56443	8.58366	8.20954	8.51768	8.23095	8.06556	8.25239	8.35947
0.002775	8.7634	8.52933	8.58136	8.43234	8.5118	8.39114	8.13023	8.22093	8.31247
0.0028	8.57073	8.53725	8.5985	8.45775	8.52457	8.57652	8.26165	8.12178	8.25991
0.0028375	8.56674	8.56707	8.52099	8.36202	8.49285	8.65728	8.17839	8.14788	8.3536
0.0028625	8.49218	8.58042	8.48299	8.31625	8.41303	8.5611	8.1971	8.29574	8.38825
0.0029	8.36449	8.69732	8.35822	8.26216	8.3607	8.47561	8.35921	8.44776	8.38057
0.002925	8.28289	8.65091	8.26986	8.26166	8.30999	8.54395	8.3277	8.46301	8.38463
0.00295	8.21804	8.66255	8.31501	8.29441	8.36535	8.50956	8.30622	8.36632	8.36611
0.0029875	8.09413	8.65621	8.36732	8.23752	8.44706	8.48162	8.30447	8.21977	8.27581
0.0030125	8.10306	8.61721	8.30853	8.09071	8.40956	8.50502	8.26088	8.12237	8.28414
0.00305	8.09951	8.69504	8.27352	8.08369	8.28768	8.61217	8.24528	8.17429	8.31682
0.003075	8.07875	8.64899	8.3729	8.15628	8.21049	8.73139	8.27429	8.30079	8.36474
0.0031125	8.1697	8.55878	8.46063	8.3407	8.11473	8.67098	8.27347	8.31134	8.33431
0.0031375	8.29755	8.52171	8.48688	8.37155	8.1587	8.57508	8.16515	8.3547	8.24409
0.0031625	8.39625	8.4671	8.56091	8.34188	8.27007	8.50643	8.11603	8.41774	8.33713
0.0032	8.5573	8.42021	8.59825	8.45746	8.35683	8.52913	8.15382	8.48926	8.53379
0.003225	8.62633	8.36102	8.46598	8.57494	8.43685	8.50746	8.28081	8.55618	8.58591
0.0032625	8.57539	8.29274	8.38884	8.60714	8.43533	8.60114	8.43217	8.47576	8.38108
0.0032875	8.4672	8.37101	8.50523	8.68099	8.27558	8.63514	8.60989	8.36164	8.09273
0.003325	8.36571	8.6234	8.55013	8.70144	8.13211	8.74888	8.53142	8.17308	8.00701
0.00335	8.33542	8.82336	8.49203	8.59936	8.18224	8.80915	8.37622	8.06502	8.12931
0.0033875	8.41558	8.85801	8.5629	8.40265	8.30045	8.66548	8.28126	8.10714	8.26044
0.0034125	8.45028	8.77428	8.70785	8.34578	8.37777	8.55	8.25386	8.18977	8.33294
