6.25E-5	8.36282	8.82312	8.73911
1.25E-4	8.40254	9.30102	8.87291
1.875E-4	8.439	8.86662	8.57236
2.625E-4	8.59768	8.9858	8.56882
3.25E-4	9.04057	9.11369	8.836
3.875E-4	9.00828	8.79965	8.69177
4.5E-4	8.91348	8.7733	8.4415
5.125E-4	8.54504	9.01193	8.42306
5.875E-4	9.09485	8.94632	8.7909
6.5E-4	9.0249	8.92276	8.98648
7.125E-4	9.0042	9.09853	8.72424
7.75E-4	8.8605	9.18294	8.92598
8.375E-4	9.0077	9.51726	9.26605
9.125E-4	9.16473	9.44761	9.41911
9.75E-4	9.05737	9.35628	8.90991
0.0010375	8.46563	8.68303	8.75822
0.0011	8.64451	8.38428	9.19808
0.001175	8.4814	8.57044	8.71176
0.0012375	8.54691	8.65539	8.54356
0.0013	8.2939	8.67426	8.46419
0.0013625	8.55639	9.46063	8.28173
0.0014375	8.74346	9.26623	8.78225
0.0015	8.81821	9.31523	8.42652
0.0015625	8.85891	9.2516	8.11127
0.001625	9.09079	9.29106	8.17814
0.0017	9.28691	9.00267	8.14177
0.0017625	9.39134	9.01532	7.80951
0.001825	9.01646	8.80653	8.25377
0.0019	9.23344	8.67542	8.62533
0.0019625	8.80875	8.6635	8.69968
0.002025	8.29433	9.00428	8.82719
0.0021	8.31538	8.95551	8.8076
0.0021625	8.73075	9.38315	9.04512
0.002225	8.94788	9.28665	9.05672
0.0022875	9.09776	8.81502	9.04127
0.0023625	9.47651	8.88112	8.38833
0.002425	8.81902	8.62704	8.27538
0.0024875	8.47488	8.56648	8.65555
0.0025625	8.63078	9.04748	8.70511
0.002625	8.5163	9.16089	8.93833
0.0027	8.45804	9.09126	8.94604
0.0027625	8.69369	9.50679	8.58938
0.002825	9.10652	8.94453	9.22723
0.0029	9.66521	8.27162	9.1828
0.0029625	9.69769	8.41081	8.65361
0.003025	9.43149	8.59341	8.63842
0.0031	9.09447	8.92336	8.56565
0.0031625	8.58124	8.86249	8.68919
0.0032375	8.83264	9.34653	8.69561
0.0033	9.58109	9.24568	8.76603
0.0033625	8.62753	9.2115	8.87959
0.0034375	8.8528	8.90701	9.00504
0.0035	9.04386	8.88045	8.95991
0.003575	9.49144	9.12582	8.89455
0.0036375	9.41956	8.55893	8.51652
0.0037	8.98192	8.94657	8.80548
0.003775	8.8614	9.70097	9.05868
0.0038375	8.83897	9.42993	9.13252
0.0039125	8.93391	9.04612	9.22021
0.003975	9.15285	8.81441	9.29772
0.00405	9.27686	8.46109	8.66779
0.0041125	9.13087	8.54353	8.49667
0.0041875	9.245	8.68218	8.66926
0.00425	9.31879	8.96556	9.11513
0.0043125	8.80786	8.89763	9.39719
0.0043875	8.73068	9.02149	9.25916
0.00445	8.87724	9.27821	8.78801
0.004525	8.94209	9.12955	8.6564
0.0045875	9.38342	8.92348	8.78477
0.0046625	9.31932	9.32124	9.34572
0.004725	9.95204	9.19943	9.82423
0.0048	9.19705	8.91421	8.94975
0.0048625	8.85257	8.66302	8.4294
0.0049375	9.03109	9.01726	8.63642
0.0050125	9.33439	9.18366	8.56334
0.005075	9.21382	9.37228	8.07755
0.00515	8.71274	9.02423	8.01801
0.0052125	8.70194	8.57048	8.20315
0.0052875	8.72972	8.36943	8.47838
0.00535	8.83409	9.12998	8.62158
0.005425	8.86223	9.57296	8.74915
0.0054875	9.05078	9.35669	8.60682
0.0055625	9.46329	8.92324	9.06884
0.005625	9.48473	8.5506	9.30397
0.0057	9.69719	8.87824	8.60589
0.005775	9.34068	8.51279	8.50555
0.0058375	8.96948	8.72642	8.30718
0.0059125	8.75637	8.93657	8.64764
0.005975	8.82062	8.3896	8.31956
0.00605	8.76083	8.63074	8.25921
0.006125	8.76162	8.72056	8.75663
0.0061875	8.66658	8.70791	8.53178
0.0062625	8.82051	8.70724	8.32131
0.006325	8.9964	8.47437	8.70847
0.0064	8.60856	8.60896	8.35487
0.006475	8.73497	8.94455	8.25485
0.0065375	8.98363	9.36105	8.86004
0.0066125	9.10719	9.7138	9.04952
0.0066875	8.98084	8.78623	8.64114
0.00675	9.01095	8.61165	8.39811
0.006825	9.29658	8.88893	8.62602
0.0069	9.50204	9.0049	8.79511
0.0069625	9.32053	8.45743	8.79815
0.0070375	9.08927	8.42347	8.64707
0.0071125	9.22391	8.79716	8.97828
0.007175	8.95364	8.78506	9.34021
0.00725	8.73419	8.41532	9.32784
0.007325	8.85049	8.24092	8.66505
0.0073875	9.13104	8.85797	8.53453
0.0074625	8.82115	8.88265	8.8169
0.0075375	8.74554	8.43748	8.98259
0.0076125	8.35651	8.28234	9.03913
0.007675	8.42411	8.2776	9.14656
0.00775	8.51846	8.68923	9.67256
0.007825	9.24599	9.05541	9.26514
0.0078875	8.89474	8.92851	9.29338
0.0079625	8.58966	9.00326	8.99993
0.0080375	9.06796	8.9911	8.98003
0.0081125	8.90249	8.63911	8.92148
0.008175	9.26646	8.66723	8.66209
0.00825	8.7206	9.31345	8.18578
0.008325	8.25374	8.70078	7.81973
0.0084	8.24148	8.63256	8.31692
0.008475	8.75352	8.98254	8.54312
0.0085375	9.10119	9.04204	8.286
0.0086125	8.73596	9.1084	8.87008
0.0086875	9.06091	9.06674	8.62158
0.0087625	8.91914	9.18807	8.61657
0.008825	8.6678	9.42746	8.63676
0.0089	8.68165	9.63801	8.75093
0.008975	8.61174	8.91293	8.70823
0.00905	8.71458	8.71208	8.37736
0.009125	8.82044	8.58873	8.56997
0.0092	9.30093	8.52105	8.66334
0.0092625	9.17657	8.63482	8.96061
0.0093375	8.47408	8.88215	8.85648
0.0094125	8.59789	8.59604	8.80328
0.0094875	8.4819	8.88646	8.6292
0.0095625	8.55605	8.88901	8.44593
0.0096375	8.716	8.96481	8.50544
0.0097125	9.00209	8.72894	8.71316
0.009775	9.44722	9.17059	8.94299
0.00985	9.25959	9.26898	8.98129
0.009925	8.98866	9.21414	9.06441
0.01	9.01296	9.65558	8.89463
0.010075	9.48752	9.22703	8.78295
0.01015	9.07225	8.38589	8.87107
0.010225	8.60114	8.5582	9.5067
0.0103	9.01255	9.03114	8.73426
0.010375	9.10291	8.75762	8.57831
0.01045	8.9533	8.82485	8.37294
0.010525	9.14402	9.08283	8.21203
0.0105875	9.08102	8.76288	8.44562
0.0106625	9.14047	8.49517	9.04397
0.0107375	8.97276	9.09702	9.10576
0.0108125	8.68532	9.22669	8.60372
0.0108875	8.57978	8.62127	8.25605
0.0109625	8.72383	8.65462	8.24791
0.0110375	8.37277	8.76378	8.70135
0.0111125	8.69165	8.84787	8.49919
0.0111875	8.86421	8.87261	8.80545
0.0112625	8.92302	8.64776	8.739
0.0113375	8.86876	8.67429	8.8526
0.0114125	9.34332	8.48931	8.82383
0.0114875	9.44708	8.58138	8.7992
0.0115625	9.1885	8.59232	8.83632
0.0116375	9.03558	8.78282	9.42928
0.0117125	8.98111	9.0863	8.75905
0.0117875	9.03329	9.25124	8.55119
0.0118625	8.77197	9.11532	8.47275
0.0119375	8.97954	9.02958	8.7913
0.0120125	8.94464	9.05482	9.12383
0.0120875	8.99017	9.06169	9.28073
0.0121625	8.99747	8.81081	9.13696
0.0122375	9.02985	8.72273	8.80511
0.0123125	8.89818	8.25719	8.44342
0.0124	8.63734	8.44396	8.7
0.012475	8.52812	9.21573	8.5688
0.01255	8.52713	8.83826	8.83366
0.012625	8.51028	8.57576	8.84464
0.0127	8.36043	8.81367	8.64548
0.012775	8.45146	8.68141	8.62495
0.01285	8.84976	8.31385	8.94737
0.012925	9.19026	8.70866	8.89746
0.013	8.87516	9.63268	8.44512
0.013075	9.28772	9.61012	8.67156
0.0131625	9.2595	8.6894	8.42334
0.0132375	9.31814	8.37156	8.63972
0.0133125	9.07784	8.71414	8.61486
0.0133875	8.98698	8.99502	8.78134
0.0134625	8.89043	8.77229	8.63057
0.0135375	9.02947	8.46743	8.30006
0.0136125	9.22453	8.65572	8.30768
0.0137	8.89683	9.05488	8.81366
0.013775	8.7833	8.62905	8.84886
0.01385	8.84642	8.71822	8.88635
0.013925	8.42233	8.89312	8.86185
0.014	8.24112	8.47413	9.29914
0.014075	8.60714	8.34373	8.8693
0.0141625	8.27705	8.86154	8.75756
0.0142375	8.37439	8.74098	8.97034
0.0143125	8.98933	9.02991	8.9548
0.0143875	8.87999	8.93461	8.40244
0.014475	8.176	9.21812	8.59243
0.01455	7.97036	8.96615	8.89853
0.014625	8.24087	8.36432	8.632
0.0147	8.71307	8.27012	8.72927
0.014775	8.83616	8.69774	9.12926
0.0148625	9.14539	9.16255	9.14522
0.0149375	9.35365	9.1692	8.34363
0.0150125	9.40997	8.84462	8.644
0.0151	8.71272	8.96497	8.61439
0.015175	8.25612	9.18633	8.32152
0.01525	8.34902	8.85228	8.44641
0.015325	8.51468	9.13345	8.76738
0.0154125	8.69502	9.08768	8.90596
0.0154875	8.48814	8.88318	8.87901
0.0155625	8.69679	9.13519	8.74053
0.01565	8.86821	9.07753	9.04475
0.015725	9.08459	8.98576	9.21336
0.0158	9.45665	9.01019	9.00646
0.015875	9.06872	9.04901	8.47452
0.0159625	8.78809	8.96297	8.85775
0.0160375	8.68666	8.92851	8.69998
0.016125	8.79779	9.02404	8.48191
0.0162	9.35632	8.85309	8.42366
0.016275	9.08081	8.613	8.6489
0.0163625	8.93665	9.2833	8.68374
0.0164375	9.18334	8.91446	8.27168
0.0165125	8.54653	8.8743	8.54428
0.0166	8.54696	8.89607	8.47669
0.016675	8.86739	8.71361	8.76839
0.01675	9.05106	8.72084	8.21474
0.0168375	9.28714	8.63417	8.10105
0.0169125	9.10311	9.07005	8.15628
0.017	8.69169	8.58983	8.84471
0.017075	9.1853	8.17377	8.83565
0.01715	9.3714	8.31484	8.29099
0.0172375	9.78717	9.15973	8.69729
0.0173125	9.15039	8.92548	8.55299
0.0174	9.23599	9.06045	9.44872
0.017475	8.48589	9.07948	9.08152
0.0175625	8.50377	9.06538	8.74089
0.0176375	8.98364	9.2512	8.78165
0.017725	9.13993	8.99048	8.77596
0.0178	8.99371	8.07041	8.9142
0.0178875	8.85308	7.98333	8.86166
0.0179625	8.75305	8.11327	8.60394
0.0180375	8.96478	8.50438	8.23238
0.018125	9.22627	8.75108	8.31742
0.0182	8.74613	8.93492	8.46915
0.0182875	8.88472	8.73206	8.97001
0.0183625	8.81795	9.10175	8.96502
0.01845	9.15568	9.22208	8.97033
0.0185375	8.95888	9.16531	9.20602
0.0186125	8.93559	9.4306	9.38683
0.0187	9.17478	9.4375	8.84856
0.018775	9.07093	9.34865	8.48443
0.0188625	9.05774	8.5661	8.72185
0.0189375	9.26371	8.87597	8.56762
0.019025	9.18248	8.92751	8.2429
0.0191	9.42931	8.81156	8.27373
0.0191875	8.97765	9.16243	8.76605
0.0192625	8.96431	9.29343	8.57869
0.01935	8.47588	9.13765	8.25007
0.0194375	8.36915	8.92221	8.10806
0.0195125	8.74161	8.67252	8.37346
0.0196	8.82221	8.55198	8.55111
0.019675	9.26338	8.43848	9.04789
0.0197625	8.98574	9.02996	9.65808
0.01985	8.89964	9.12737	9.12374
0.019925	8.64445	8.97742	8.81794
0.0200125	8.54153	9.02365	8.85439
0.0201	8.95753	8.6333	8.45887
0.020175	9.32938	8.99788	8.038
0.0202625	9.38861	9.68143	8.32607
0.0203375	9.27024	9.01293	8.18176
0.020425	8.76706	8.58491	8.25547
0.0205125	8.55226	8.7018	8.30769
0.0205875	8.87553	8.93739	8.26312
0.020675	8.68088	9.13135	8.55313
0.0207625	8.80143	9.08582	8.81853
0.02085	8.61907	8.80651	8.61306
0.020925	8.80433	8.86199	8.68596
0.0210125	8.69806	8.76231	8.69349
0.0211	8.8398	8.79871	8.80477
0.021175	8.59374	9.06693	8.89543
0.0212625	8.36761	9.02828	8.68699
0.02135	8.67581	8.68882	8.19194
0.0214375	8.62004	8.58292	8.25835
0.0215125	8.8196	8.58932	8.34491
0.0216	8.61078	9.04511	8.60946
0.0216875	8.52388	9.18089	9.08722
0.021775	8.90528	9.22285	9.29768
0.02185	9.24955	8.9307	8.72449
0.0219375	9.14889	8.76937	8.57234
0.022025	9.16392	8.29021	8.12392
0.0221125	9.04549	9.09672	8.59271
0.0221875	9.05614	8.81002	8.94969
0.022275	8.97482	9.10052	8.46684
0.0223625	8.29626	9.19997	8.53831
0.02245	8.36622	9.23212	8.69796
0.0225375	8.41095	8.3094	8.72739
0.0226125	9.06674	8.53981	8.5606
0.0227	9.55328	9.06581	8.43688
0.0227875	9.22545	8.94215	8.35719
0.022875	8.95367	9.08574	8.3096
0.0229625	8.79105	8.74701	8.67406
0.02305	9.05471	8.30851	8.47814
0.0231375	8.59493	8.8899	8.74045
0.0232125	9.20845	9.23309	8.45755
0.0233	9.33835	9.04873	8.6393
0.0233875	8.5775	9.43444	8.5081
0.023475	8.41398	9.05869	9.13268
0.0235625	8.6946	9.1057	8.91207
0.02365	8.88643	8.82519	8.35088
0.0237375	9.38563	8.67787	8.98546
0.023825	9.26377	8.64241	8.86165
0.0239125	9.46061	8.30714	9.2542
0.0239875	8.66617	8.69339	8.91744
0.024075	8.8876	9.36648	8.57302
