22.9088	0
29.052	1.68066
36.8426	7.27775
46.7222	12.1812
59.2512	14.72
75.14	14.9822
95.2895	13.6459
120.842	11.4333
153.247	8.91571
194.342	6.47688
246.456	4.33844
312.546	2.60415
396.358	1.30433
502.645	0.436738
637.434	0.00274772
808.368	0
