7.5E-5	8.44891	8.09849	8.16163	8.35866	7.84034	8.07555	8.48629	8.15661
1.375E-4	8.28277	8.00371	8.14434	8.46187	7.78026	8.17704	8.43182	8.0494
2.125E-4	8.20828	8.07206	8.14642	8.27269	7.98281	8.10392	8.24362	7.97308
2.75E-4	8.11025	8.09126	8.13685	8.2553	8.04152	8.21132	8.00016	8.18691
3.5E-4	8.19724	8.04908	8.055	8.2563	8.04732	8.30056	8.12709	8.13431
4.25E-4	8.34945	8.0736	7.91452	8.29312	8.08027	8.19691	8.26213	8.00982
5E-4	8.19673	8.0591	8.10164	8.30739	8.29698	8.07304	8.25791	7.98596
5.625E-4	8.34279	8.06183	8.1943	8.32498	8.3798	8.09492	8.05688	7.9824
6.375E-4	8.17464	7.95654	8.31372	8.17554	8.05691	8.16142	7.95924	8.12444
7.125E-4	8.08391	8.08768	8.2274	8.19926	8.03244	8.41214	7.96454	8.16179
7.875E-4	8.26514	8.04654	8.1437	8.00261	8.16424	8.1993	7.88879	8.06051
8.625E-4	8.29122	7.73287	7.98709	7.78845	8.00406	8.11929	8.05337	8.00111
9.375E-4	8.21902	7.88419	8.19498	7.86716	8.01452	8.12125	8.03068	7.85973
0.0010125	8.42894	8.08271	8.11592	7.84391	8.06493	8.13961	7.80456	7.78783
0.0010875	8.52346	7.97933	8.13007	7.65488	7.88434	8.09764	8.10109	8.18069
0.0011625	8.40506	7.96205	8.23045	7.67282	7.91661	8.1605	8.14345	8.23958
0.00125	8.4228	7.74028	8.16314	7.86237	7.95292	8.16662	8.13618	8.26577
0.001325	8.22357	7.70259	8.10431	7.83506	7.97792	8.08649	8.0959	8.27435
0.0014	8.36417	7.78309	7.96632	7.75779	8.06642	8.17715	8.20396	8.33043
0.0014875	8.29271	7.93944	8.14804	7.75204	7.97688	8.17241	8.14625	8.44876
0.0015625	8.23471	8.08526	8.10935	7.66224	7.95637	8.13366	7.82712	8.32689
0.0016375	8.11348	8.02076	7.98455	7.57978	8.13291	8.25141	8.08492	8.27946
0.001725	8.22049	7.90353	8.13903	7.63902	8.02015	8.09664	8.11825	8.16022
0.0018	8.27372	8.11929	8.22319	7.69951	8.1053	7.97383	8.34132	8.09255
0.0018875	8.17243	8.05772	8.22103	7.73644	8.00043	8.0354	8.35127	8.18911
0.0019625	8.15676	7.94943	7.99598	7.7388	8.19077	8.10325	8.16947	8.53079
0.00205	8.04109	7.90894	8.09378	7.74778	7.98058	8.16556	8.13855	8.59477
0.0021375	8.17762	7.9844	8.04933	7.71705	8.09454	7.9807	8.00199	8.3807
0.0022125	8.16721	7.9084	8.284	7.80486	8.00921	7.78397	8.05871	8.22292
0.0023	8.06594	7.94798	8.07209	7.8935	8.08253	7.94617	8.1646	8.18605
0.0023875	8.13831	7.79464	8.00417	7.97651	8.17282	8.07775	8.13752	8.18666
0.002475	7.99111	7.8767	8.17564	7.92375	8.14544	8.09237	8.16195	8.2773
0.0025625	7.87367	7.99949	8.1827	7.87606	8.12271	7.94541	8.23985	8.1398
