7.5e-005	8.22308	7.94611	8.31754	7.71988	8.2532	7.83335	8.00466	7.77679	8.23296
0.0001375	8.26298	8.01235	8.29399	8.13632	8.05089	7.77746	7.86257	7.81072	8.24923
0.0002125	8.41263	8.15337	8.02346	8.07228	7.94727	7.97249	7.91685	8.08807	8.1583
0.000275	8.52885	7.97389	8.03759	7.91718	7.96426	7.96291	8.09151	8.30328	8.31909
0.00035	8.33685	7.76602	8.39902	8.20224	7.92712	8.09161	8.2902	8.33864	8.20789
0.000425	8.13189	7.70337	8.36338	7.96293	7.88699	8.24992	8.0563	8.4062	8.49532
0.0005	8.15283	7.79441	8.31358	7.89965	7.85423	8.09719	8.1348	8.30812	8.52171
0.0005625	7.89096	8.03091	8.2211	7.83491	7.95819	7.81194	8.21253	8.22938	8.18675
0.0006375	8.05939	8.05467	8.00552	7.97255	8.05815	7.83494	7.98218	8.15815	8.06929
0.0007125	8.09218	8.01292	7.67422	7.8422	8.10028	7.7774	7.9552	8.13407	8.25834
0.0007875	8.17465	7.96598	7.65942	7.99791	8.15817	7.97647	8.12807	7.95325	8.13038
0.0008625	8.16733	7.97401	7.83261	8.16047	8.05538	7.9719	8.06222	8.0088	8.10589
0.0009375	8.42151	8.02378	7.89891	8.05	8.22857	8.12452	8.09156	8.16101	8.06939
0.0010125	8.32106	8.11291	7.8891	8.04947	8.47408	8.11236	8.3204	8.37597	7.79617
0.0010875	8.13996	7.9772	7.89513	8.32477	8.09653	8.00148	8.1995	8.26948	8.08116
0.0011625	8.05061	8.08352	7.88992	8.35014	8.03655	7.83563	8.04775	8.19728	7.94307
0.00125	8.14983	8.1294	7.93488	7.99178	7.9618	7.85595	8.12349	8.11566	8.04261
0.001325	8.29019	7.94765	7.94807	8.05957	8.17834	7.95989	8.46941	8.30285	8.04564
0.0014	8.19405	8.05448	7.87972	7.91673	8.24306	7.90132	8.66758	8.39074	8.2451
0.0014875	7.96581	7.97867	7.64381	8.03764	8.27408	8.0041	8.20248	8.19594	8.49616
0.0015625	7.83154	7.76651	7.74883	7.90865	8.05153	7.98648	8.11298	8.06976	8.43432
0.0016375	7.95927	7.69746	7.89304	8.10348	7.95338	8.21882	8.22676	8.00334	8.21466
0.001725	8.1597	7.65595	7.78655	8.19126	7.98344	8.24903	8.08536	8.13542	7.98458
0.0018	8.13966	7.7579	7.68762	8.05198	8.00354	8.38201	8.2317	8.18172	8.30677
0.0018875	7.96511	7.93816	8.06939	7.91342	8.01654	8.29566	8.23695	8.13448	8.39711
0.0019625	7.99479	7.84629	8.07171	8.045	7.99437	8.10739	8.00834	7.96943	8.38489
0.00205	8.03225	8.1136	7.94041	8.29799	8.18463	8.28146	8.19041	8.22509	8.21722
0.0021375	8.26402	8.08709	7.86793	8.36853	8.29971	8.34754	8.18145	8.32986	8.29608
0.0022125	8.34389	7.87339	7.92933	8.22499	8.22742	8.15437	8.15878	8.19133	8.19562
0.0023	8.24257	7.89173	8.20588	8.00363	8.48114	8.10096	8.25858	8.13056	8.22747
0.0023875	8.12665	7.88751	7.99669	8.10321	8.10616	8.30524	8.33379	8.19503	8.07357
0.002475	8.042	8.02974	8.18339	7.97152	7.91348	8.11918	8.25187	8.21303	8.03606
0.0025625	8.01816	7.87906	8.28391	7.87706	7.80971	8.23626	8.46836	8.13862	8.15881
