22.3974	0
28.4034	2.28951
36.02	6.13623
45.6792	9.47504
57.9284	11.5187
73.4625	12.2266
93.1621	11.8592
118.144	10.7564
149.826	9.23723
190.003	7.56046
240.954	5.91465
305.568	4.42297
387.509	3.1544
491.424	2.13639
623.203	1.36682
790.321	0.823843
2592.22	0
