0.0001	8.46481	8.35452	8.32344	8.47904
0.0002	8.38166	8.30519	8.01761	8.3719
0.0003125	8.36974	8.27147	8.31983	8.52998
0.0004125	8.0585	8.30214	8.4883	8.30586
0.0005125	8.27061	8.2318	8.59756	8.10868
0.0006125	8.44305	7.96866	8.59374	8.70388
0.000725	8.56707	7.88919	8.70346	8.46094
0.000825	8.20123	8.07283	8.55	8.35162
0.000925	8.23196	8.15731	8.06907	8.3364
0.001025	8.22901	8.0867	7.78969	8.49853
0.0011375	8.31236	8.24002	8.29217	8.39923
0.0012375	8.56946	8.36003	8.25883	8.46423
0.0013375	8.42316	8.28037	7.9754	8.12236
0.00145	8.18002	8.32212	8.20693	7.90477
0.00155	8.14597	8.16509	8.17121	8.22199
0.0016625	8.04311	8.32958	8.33184	8.1938
0.0017625	8.25943	8.4509	8.21188	8.43563
0.0018625	8.27444	8.61349	8.16028	8.07011
0.001975	8.25465	8.31887	7.91891	8.04957
0.002075	8.13515	8.34548	7.91787	8.01293
0.0021875	7.86618	8.51081	8.25933	7.91234
0.0022875	8.06322	8.44504	8.20323	8.26308
0.0024	8.27149	8.22696	7.91931	8.19967
0.0025	8.32154	7.98376	7.68859	8.10284
0.0026125	8.22367	8.12192	8.00688	8.07549
0.0027125	8.03082	8.16817	8.27391	8.38373
0.002825	8.03047	7.80272	8.07316	8.31798
0.002925	8.1132	7.91645	8.16789	8.09079
0.0030375	8.0655	7.98231	7.98149	7.91414
0.00315	8.4009	8.04745	7.76758	7.8923
0.00325	8.19077	8.00701	8.12817	8.01472
0.0033625	8.08495	8.25326	8.20475	8.08194
0.003475	8.20994	8.05674	8.06464	8.08949
0.003575	7.93994	7.85051	8.10406	8.17307
0.0036875	8.11425	8.14098	8.31594	8.07785
0.0038	8.04302	8.22428	8.41874	8.12772
0.0039	8.00956	8.09336	8.15629	8.27292
0.0040125	8.14972	8.06466	8.01627	8.23815
0.004125	8.26268	8.15418	8.24185	8.40229
0.004225	8.30588	8.30497	8.25137	8.49933
0.0043375	8.26969	8.21203	8.22448	8.23636
0.00445	8.40174	8.03531	7.97611	8.24313
0.0045625	8.32049	8.0924	8.22639	8.12031
0.004675	8.22487	7.9813	8.42025	8.15423
0.004775	7.89469	7.96074	7.91459	8.05732
0.0048875	8.07381	7.96894	7.97045	8.08444
0.005	8.17581	8.22774	8.20073	8.10675
0.0051125	8.06651	8.11582	8.15534	8.00829
0.005225	8.00745	7.85386	8.14592	7.79514
0.0053375	8.25604	8.17465	7.93407	7.80625
0.00545	8.37575	8.18014	7.95054	7.90937
0.0055625	8.15761	8.0301	8.10163	8.37469
