7.5E-5	7.88766	7.97216	8.00985	7.90019	8.02812	8.09878	8.02714	7.71025
1.375E-4	7.86491	7.82609	8.033	7.87414	8.12225	8.09803	8.03138	7.8466
2.125E-4	7.8404	7.90341	8.02592	7.91401	8.14333	8.04256	7.98371	7.89038
2.75E-4	7.8302	7.87346	7.98635	7.88593	8.21648	8.01039	7.90642	7.85572
3.5E-4	7.8301	7.83034	7.94623	7.96602	8.32984	8.05052	8.07175	7.90989
4.25E-4	7.92091	7.87071	8.02535	8.00492	8.24547	8.1284	8.16546	7.8227
5E-4	7.90308	7.87823	8.02226	8.07073	8.12335	8.07757	8.21328	7.75719
5.625E-4	7.85059	7.87874	8.06748	7.95749	8.18746	8.03364	8.24759	7.78557
6.375E-4	7.9774	7.87212	8.04151	7.99533	8.09342	8.08262	8.38289	7.67291
7.125E-4	8.09704	7.73715	7.90638	7.97225	7.97055	8.03313	8.28667	7.79279
7.875E-4	8.06005	7.79809	7.99348	7.96082	7.91378	8.12664	8.11181	7.75022
8.625E-4	7.94666	7.89779	8.10155	7.97879	7.84533	8.1459	7.99332	7.82913
9.375E-4	7.99527	7.95233	7.97856	7.88831	7.91813	8.12536	7.99284	7.88156
0.0010125	8.05851	7.9044	7.90892	7.99251	7.93465	8.03155	8.167	7.66612
0.0010875	8.02874	7.85699	7.85838	7.8888	7.86563	8.07127	7.98713	7.62309
0.0011625	7.99744	7.84689	7.63871	7.78755	7.91887	8.16105	7.90151	7.68938
0.00125	7.92311	7.97034	7.58611	7.77108	7.98759	8.09903	7.92508	7.75672
0.001325	8.00552	8.03409	7.66773	7.80154	7.92432	8.07042	8.05983	7.773
0.0014	8.13075	7.9209	7.84067	7.83891	7.82241	8.00606	8.04468	7.75545
0.0014875	8.1381	7.88541	7.82572	7.74331	7.98059	8.0628	8.04918	7.77709
0.0015625	8.1586	7.80846	7.75443	7.79773	8.04908	8.00815	7.96964	7.65366
0.0016375	8.20958	7.8319	7.71562	7.83731	7.97898	8.0175	7.97244	7.68405
0.001725	7.99852	7.92857	7.96035	7.82037	8.0024	7.96576	8.05778	7.72388
0.0018	8.12459	7.84783	7.91358	7.80795	7.9796	7.97592	8.14627	7.75812
0.0018875	8.07304	7.81241	7.73431	7.86614	7.98769	7.98447	8.17337	7.66724
0.0019625	8.073	7.73553	7.79313	7.7959	8.06078	7.94889	8.0529	7.64494
0.00205	8.04894	7.71014	7.88812	7.86814	8.03433	7.8956	8.06287	7.59878
0.0021375	8.01422	7.71937	7.85551	7.72917	8.00668	7.78801	8.08476	7.76778
0.0022125	8.07608	7.79984	7.8965	7.78744	8.03706	7.82704	8.07871	7.67411
0.0023	8.04737	7.8242	7.8843	7.81235	8.06232	7.97513	8.1642	7.70367
0.0023875	8.09347	7.84408	7.74404	7.88514	8.02343	7.94091	8.08968	7.70055
0.002475	8.11295	7.78769	7.86822	7.8142	8.03639	7.97417	8.07226	7.66162
0.0025625	8.07735	7.69399	7.86672	7.96686	7.99254	7.94316	8.16286	7.72911
0.00265	8.05305	7.75779	7.80605	7.94848	7.96241	7.84914	8.13103	7.69433
0.0027375	7.95171	7.75806	7.71621	7.8002	7.96605	7.844	8.03261	7.70315
0.002825	7.99583	7.75805	7.7415	7.9692	7.91986	7.90205	8.13031	7.82186
0.0029125	8.07024	7.68523	7.73899	7.95727	7.98787	7.95895	7.90249	7.87454
0.003	8.12819	7.65476	7.77033	7.96659	7.86603	7.98981	7.95394	7.74804
0.0030875	8.01805	7.75132	7.80397	7.87193	7.81456	7.94427	7.93681	7.63899
0.0031875	8.04023	7.84554	7.68831	7.8481	7.90818	8.00214	7.91976	7.67034
0.003275	8.06268	7.79305	7.63425	7.77626	7.8964	7.99266	8.01558	7.6647
0.0033625	8.09285	7.75946	7.70121	7.83164	7.89254	8.03932	8.14069	7.65939
0.0034625	7.97191	7.85265	7.68833	7.85498	7.83647	8.11751	8.01108	7.69391
0.00355	7.89525	7.80765	7.70863	7.8847	7.87696	8.03851	8.01549	7.65664
0.00365	7.99167	7.74894	7.74219	7.8345	7.8798	8.04874	8.06476	7.74309
0.0037375	8.08749	7.80357	7.72844	7.80142	7.83695	7.96919	7.93372	7.64505
0.0038375	8.01143	7.79675	7.72165	7.82757	7.94905	7.95275	7.9995	7.62201
0.0039375	7.97189	7.77502	7.80535	7.85489	7.80643	7.88584	8.12019	7.76715
0.004025	7.80967	7.79008	7.63754	7.99692	7.86302	8.01791	7.94513	7.68632
0.004125	7.89793	7.85834	7.65416	7.95347	7.87875	7.92429	7.93219	7.56133
0.004225	8.0019	7.84618	7.58376	7.78721	7.90216	7.97846	7.97462	7.60409
0.004325	8.08184	7.79542	7.60878	7.82658	7.79198	7.99708	7.9681	7.65466
0.004425	7.97441	7.7694	7.65485	7.82766	7.88286	7.94037	7.90018	7.67776
0.004525	7.9113	7.7422	7.7754	7.79692	7.82277	7.86303	7.9948	7.69135
0.004625	7.90257	7.76991	7.71211	7.85571	7.93945	7.98786	7.93873	7.75418
0.004725	8.05475	7.72577	7.68821	7.76581	7.84504	7.98985	7.8625	7.81186
0.004825	8.06126	7.78039	7.74422	7.82034	7.79869	7.98697	7.97794	7.70063
0.004925	8.12396	7.82897	7.80285	7.87421	7.99866	7.90211	7.97879	7.76256
0.0050375	7.91353	7.78788	7.79089	7.79473	7.88665	7.91645	7.96786	7.60918
0.0051375	7.89364	7.7354	7.85979	7.90817	7.86903	7.95014	7.96133	7.61329
0.0052375	7.9746	7.78582	7.71854	7.7336	7.82717	7.86364	7.99497	7.57403
0.00535	8.03423	7.79217	7.59534	7.74393	7.90956	8.00156	7.9904	7.56067
0.00545	7.96236	7.73374	7.60918	7.69202	7.85139	7.92963	7.82953	7.61645
0.0055625	7.91669	7.76283	7.80468	7.70734	7.92997	7.94705	7.91997	7.69618
0.0056625	7.97793	7.73972	7.72426	7.78569	7.89146	8.06776	8.00588	7.70946
0.005775	7.97326	7.73577	7.6091	7.77193	7.77813	7.98367	7.99973	7.66179
0.0058875	7.87936	7.80035	7.56044	7.89652	7.88406	7.86956	7.91476	7.58306
0.006	7.88705	7.83277	7.69067	7.75721	7.90613	7.77643	8.05328	7.61193
0.0061125	8.01206	7.77432	7.65848	7.68205	7.81366	7.79807	8.00226	7.62549
0.0062125	8.03123	7.67473	7.61774	7.71255	7.73731	7.86971	8.06438	7.65654
0.006325	7.97339	7.68435	7.63597	7.76156	7.76417	7.78076	7.90247	7.71377
0.0064375	7.91309	7.74021	7.68875	7.82129	7.79397	7.85578	7.92138	7.56048
0.0065625	7.93879	7.77372	7.88656	7.78632	7.79844	7.90435	7.87918	7.56882
0.006675	7.96818	7.76451	7.75766	7.77135	7.76615	7.92056	8.01056	7.675
0.0067875	8.08516	7.70061	7.71065	7.75985	7.76649	7.78816	7.94949	7.67105
0.0069	7.93991	7.77296	7.78153	7.79369	7.73384	7.80299	7.97519	7.63884
0.007025	7.80936	7.71934	7.6493	7.76227	7.82579	7.86383	7.98843	7.63938
0.0071375	7.93305	7.63744	7.72494	7.73978	7.87053	7.81411	7.935	7.41165
0.0072625	7.77497	7.69113	7.75494	7.69993	7.82979	7.90384	7.91301	7.54272
0.007375	7.84935	7.65275	7.76554	7.79717	7.79177	7.88976	7.91418	7.57076
0.0075	7.86501	7.6845	7.76377	7.81853	7.7573	7.95713	7.93276	7.56997
0.007625	7.89157	7.72274	7.68346	7.63051	7.83063	7.87406	7.88106	7.58179
0.0077375	7.93756	7.65408	7.61112	7.71288	7.79881	7.85671	7.96474	7.57677
0.0078625	7.83645	7.73726	7.75568	7.81719	7.68939	7.88818	7.85359	7.54051
0.0079875	7.89217	7.74881	7.64523	7.77792	7.76544	7.83815	7.88416	7.58854
0.0081125	7.97978	7.61394	7.70583	7.65078	7.83343	7.96304	7.87486	7.53029
0.0082375	7.93856	7.69286	7.64176	7.72547	7.72452	7.94506	7.85077	7.63849
0.0083625	7.94047	7.74641	7.60095	7.72223	7.8328	7.79771	7.96477	7.65254
0.0084875	7.90854	7.80212	7.71902	7.74906	7.88757	7.91555	7.89851	7.50043
0.008625	7.88684	7.80648	7.71193	7.74837	7.91731	7.87759	7.92871	7.59421
0.00875	7.91581	7.73205	7.6498	7.73386	7.84725	7.93482	7.82036	7.655
0.008875	7.83859	7.74087	7.61665	7.69792	7.79568	7.89366	7.88697	7.62622
0.0090125	7.87133	7.7516	7.7207	7.65206	7.86005	7.80165	7.92368	7.56761
0.0091375	7.74312	7.62996	7.72647	7.63859	7.94094	7.75647	7.8687	7.54282
0.009275	7.74464	7.61999	7.70536	7.75223	7.85832	7.84073	7.84603	7.49735
0.0094125	7.76421	7.60331	7.77731	7.68234	7.78216	7.82588	7.85063	7.35096
0.0095375	7.94164	7.64185	7.60445	7.741	7.76504	7.73311	7.88912	7.46227
0.009675	7.83712	7.67862	7.53359	7.80197	7.64931	7.85491	7.87964	7.61738
0.0098125	7.8707	7.74072	7.51758	7.74739	7.70966	7.83777	7.73635	7.53102
0.00995	7.88626	7.57804	7.71366	7.78402	7.80088	7.95944	7.92007	7.53203
0.0100875	7.86705	7.6439	7.73192	7.65272	7.77325	7.77038	7.81911	7.47708
0.010225	7.87382	7.68023	7.56396	7.57666	7.86784	7.78982	7.78491	7.54404
0.010375	7.82598	7.64794	7.60934	7.48622	7.85303	7.71033	7.74224	7.56952
0.0105125	7.7561	7.64856	7.63411	7.69136	7.77232	7.66055	7.89806	7.57358
0.01065	7.85844	7.6214	7.58559	7.68342	7.82893	7.72624	7.85268	7.54441
0.0108	7.89231	7.69439	7.66305	7.70166	7.82693	7.81312	7.86662	7.49265
0.0109375	7.80938	7.7378	7.60625	7.78897	7.77505	7.84336	7.81758	7.50638
0.0110875	7.81747	7.69399	7.71106	7.72758	7.68285	7.7283	7.85086	7.59544
0.0112375	7.74789	7.58892	7.57296	7.66422	7.79321	7.87375	7.7781	7.5215
0.011375	7.83357	7.53442	7.58708	7.64344	7.8153	7.74745	7.76842	7.51708
0.011525	7.66693	7.63523	7.67375	7.71014	7.77533	7.55757	7.86134	7.5632
0.011675	7.81603	7.5934	7.5723	7.74501	7.75773	7.67616	7.84136	7.45993
0.011825	7.90488	7.61825	7.48538	7.67822	7.70121	7.70118	7.90025	7.54271
0.011975	7.80214	7.60212	7.5628	7.69507	7.72891	7.78943	7.82413	7.6263
0.012125	7.77621	7.65933	7.61681	7.68209	7.72637	7.73813	7.8248	7.586
0.0122875	7.74193	7.71285	7.64757	7.72014	7.67613	7.80396	7.7711	7.6386
0.0124375	7.77521	7.69917	7.62433	7.68615	7.61541	7.80463	7.77797	7.38253
0.0126	7.72258	7.69177	7.59109	7.61231	7.72991	7.75748	7.83589	7.46017
0.01275	7.72981	7.68035	7.58769	7.74822	7.75624	7.76392	7.93044	7.51531
0.0129125	7.68801	7.61594	7.6153	7.8598	7.86878	7.71033	7.87885	7.49282
0.0130625	7.72013	7.73	7.55281	7.70766	7.73581	7.6332	7.86175	7.43084
0.013225	7.79958	7.5799	7.62631	7.61532	7.66445	7.82927	7.81852	7.52338
0.0133875	7.74935	7.60721	7.65487	7.53962	7.69521	7.77838	7.81233	7.52619
0.01355	7.72228	7.72781	7.5723	7.60063	7.64301	7.7827	7.687	7.35912
0.0137125	7.72714	7.64828	7.50545	7.59749	7.69392	7.74892	7.73568	7.34452
0.013875	7.73025	7.56178	7.61524	7.53082	7.74355	7.81347	7.82529	7.48221
0.0140375	7.69152	7.62148	7.4914	7.61525	7.70844	7.8108	7.9432	7.42709
0.0142125	7.77339	7.70463	7.5394	7.56171	7.73834	7.83782	7.90639	7.45693
0.014375	7.70942	7.60242	7.59045	7.59168	7.69643	7.76505	7.75973	7.5396
0.01455	7.70907	7.62137	7.52702	7.67555	7.6785	7.69198	7.73975	7.48886
0.0147125	7.66229	7.64063	7.47526	7.68825	7.70374	7.67849	7.68129	7.41183
0.0148875	7.76512	7.54558	7.52586	7.68802	7.64202	7.68188	7.72631	7.43653
0.0150625	7.66149	7.41223	7.48705	7.69727	7.65458	7.56661	7.73334	7.30124
0.0152375	7.69658	7.56711	7.59856	7.5432	7.7201	7.75059	7.72813	7.34973
0.0154125	7.70025	7.56477	7.42618	7.5423	7.66827	7.68858	7.84603	7.4453
0.0155875	7.6478	7.5811	7.41672	7.58941	7.57604	7.75355	7.61893	7.42769
0.0157625	7.71561	7.55611	7.52873	7.59785	7.61917	7.77399	7.58445	7.39827
0.0159375	7.73529	7.56443	7.47899	7.5727	7.59771	7.64596	7.65407	7.43646
0.016125	7.6235	7.54623	7.47506	7.6021	7.60112	7.64506	7.68523	7.51887
0.0163	7.78462	7.58207	7.4957	7.49524	7.64497	7.58542	7.60942	7.43502
0.0164875	7.66579	7.52062	7.48431	7.57225	7.64485	7.5419	7.58527	7.4131
0.0166625	7.63971	7.59819	7.42182	7.58001	7.59076	7.56138	7.71276	7.44263
0.01685	7.60319	7.49382	7.48171	7.55727	7.54857	7.63214	7.73925	7.2988
0.0170375	7.8067	7.51258	7.49089	7.59044	7.59409	7.69805	7.62487	7.32289
0.017225	7.73091	7.53671	7.53056	7.50055	7.72985	7.67548	7.76213	7.39063
0.0174125	7.68796	7.57095	7.55927	7.57686	7.61496	7.67578	7.74436	7.40342
0.0176	7.67937	7.54624	7.49174	7.58223	7.73061	7.67792	7.76951	7.4345
0.0178	7.52678	7.59694	7.58048	7.60936	7.51697	7.65465	7.70504	7.30514
0.0179875	7.7423	7.51755	7.48647	7.61851	7.65977	7.62274	7.70652	7.38143
0.0181875	7.6541	7.51869	7.51898	7.58505	7.57823	7.55959	7.74624	7.5149
0.018375	7.63274	7.49487	7.57275	7.52557	7.63572	7.64133	7.63153	7.4195
0.018575	7.59926	7.49547	7.53859	7.5934	7.66374	7.70431	7.59295	7.49324
0.018775	7.70482	7.45799	7.46684	7.55237	7.65517	7.69047	7.69356	7.49075
0.018975	7.63797	7.52093	7.42961	7.59795	7.59719	7.56738	7.64371	7.42471
0.019175	7.73806	7.44513	7.55558	7.63726	7.52815	7.74701	7.72947	7.42155
0.019375	7.59628	7.41349	7.57084	7.58282	7.49834	7.6793	7.67753	7.37451
0.019575	7.57997	7.42918	7.60224	7.59718	7.68573	7.58568	7.68426	7.2839
0.0197875	7.69859	7.50435	7.51924	7.50078	7.66853	7.67495	7.67565	7.27997
0.0199875	7.58481	7.55492	7.52114	7.56898	7.60972	7.76008	7.7512	7.40373
0.0202	7.5656	7.43699	7.40228	7.65569	7.54414	7.72967	7.6262	7.34121
0.0204125	7.62927	7.3537	7.44749	7.62073	7.49665	7.52159	7.70949	7.37321
0.020625	7.58824	7.47519	7.30779	7.52588	7.48362	7.68296	7.708	7.37356
0.0208375	7.5914	7.41885	7.37038	7.4425	7.61629	7.61525	7.64778	7.3344
0.02105	7.60234	7.45068	7.39871	7.42604	7.65408	7.64639	7.56964	7.42832
0.0212625	7.64221	7.42322	7.43183	7.51575	7.65366	7.54956	7.53396	7.32356
0.021475	7.58398	7.52505	7.42051	7.52217	7.62586	7.64291	7.60582	7.29584
0.0217	7.57965	7.43098	7.34369	7.43953	7.52422	7.65979	7.60668	7.25055
0.0219125	7.52761	7.41273	7.4114	7.48458	7.59695	7.48619	7.62552	7.40948
0.0221375	7.56987	7.32639	7.48814	7.39318	7.57157	7.64797	7.5775	7.40143
0.0223625	7.61453	7.40323	7.42516	7.47708	7.68481	7.68659	7.59046	7.21961
0.0225875	7.64167	7.42805	7.44315	7.48774	7.52122	7.51384	7.55757	7.34791
0.0228125	7.67694	7.44212	7.35251	7.46314	7.58412	7.51502	7.63725	7.38349
0.0230375	7.55834	7.42058	7.40193	7.44578	7.64072	7.50737	7.59153	7.31538
0.0232625	7.48224	7.38116	7.39104	7.59962	7.63695	7.55766	7.57657	7.25008
0.0235	7.57503	7.43442	7.34664	7.43728	7.63904	7.5953	7.54461	7.27997
0.023725	7.61526	7.39822	7.43112	7.49117	7.49402	7.65686	7.61096	7.1613
0.0239625	7.56816	7.44585	7.43542	7.45166	7.53175	7.61304	7.65914	7.23462
0.0242	7.62022	7.37816	7.43189	7.54008	7.52273	7.57555	7.70362	7.35625
0.0244375	7.53183	7.44044	7.39173	7.50399	7.52361	7.49971	7.57673	7.32172
0.024675	7.41456	7.32197	7.3776	7.36715	7.4898	7.47533	7.5166	7.29289
0.0249125	7.47785	7.30982	7.41689	7.47365	7.56817	7.41487	7.54234	7.2018
0.02515	7.5174	7.40343	7.30997	7.53846	7.51134	7.49513	7.62137	7.31086
0.0254	7.5516	7.35178	7.44495	7.54939	7.35509	7.67274	7.56852	7.37244
0.02565	7.53883	7.39097	7.42886	7.48624	7.53423	7.56985	7.65611	7.25659
0.0258875	7.5884	7.35052	7.40105	7.45893	7.52062	7.4978	7.61432	7.21473
0.0261375	7.53782	7.39099	7.42512	7.50537	7.51179	7.47212	7.51697	7.26962
0.0263875	7.42478	7.42235	7.38396	7.38615	7.46423	7.46419	7.49472	7.2526
0.02665	7.521	7.3452	7.30921	7.28956	7.52283	7.49403	7.57666	7.16309
0.0269	7.57198	7.3784	7.30842	7.39736	7.60636	7.46411	7.62748	7.21987
0.02715	7.60062	7.38073	7.37217	7.36696	7.5092	7.42225	7.52235	7.22684
0.0274125	7.5371	7.34947	7.37813	7.33937	7.5469	7.59073	7.58357	7.26278
0.027675	7.47307	7.3178	7.30219	7.38038	7.4603	7.44174	7.57144	7.2081
0.0279375	7.4922	7.4531	7.29453	7.35726	7.52543	7.4713	7.54826	7.24643
0.0282	7.52432	7.41839	7.36407	7.31117	7.50155	7.50898	7.48952	7.26061
0.0284625	7.53526	7.27315	7.39114	7.48487	7.45192	7.50037	7.50145	7.26376
0.028725	7.43257	7.2994	7.27455	7.30589	7.40949	7.44874	7.44754	7.27494
0.029	7.49136	7.3397	7.31575	7.44353	7.37747	7.42092	7.47058	7.18696
0.0292625	7.48529	7.34111	7.33731	7.39078	7.45405	7.47843	7.47048	7.19306
0.0295375	7.54598	7.3721	7.39859	7.34366	7.47089	7.47332	7.45638	7.24254
0.0298125	7.59425	7.35313	7.33437	7.35934	7.45868	7.39435	7.45589	7.17887
0.0300875	7.46991	7.26949	7.29613	7.32851	7.40792	7.46916	7.41327	7.11847
0.0303625	7.42737	7.34065	7.19952	7.30015	7.50735	7.45393	7.52548	7.09633
0.03065	7.47019	7.34086	7.29494	7.31497	7.47081	7.57522	7.50133	7.17632
0.030925	7.49932	7.34416	7.29599	7.30561	7.45205	7.45869	7.541	7.12831
0.0312125	7.44557	7.16971	7.27885	7.37562	7.41065	7.39096	7.50675	7.11869
0.0315	7.43084	7.26084	7.33444	7.4266	7.40089	7.3906	7.50865	7.25426
0.0317875	7.50955	7.25435	7.29887	7.30986	7.42494	7.42951	7.40837	7.15573
0.032075	7.50219	7.26658	7.29961	7.32073	7.42057	7.4487	7.43827	7.24377
0.0323625	7.46713	7.30888	7.3135	7.33829	7.51143	7.32766	7.41572	7.18965
0.0326625	7.48709	7.31143	7.2257	7.34188	7.41931	7.51148	7.54863	7.11982
0.03295	7.46057	7.26536	7.19835	7.30446	7.36913	7.37336	7.48559	7.13602
0.03325	7.51229	7.33115	7.29338	7.29018	7.43678	7.32089	7.50512	7.06521
0.03355	7.47327	7.2488	7.25761	7.24256	7.33443	7.39836	7.57097	7.11945
0.03385	7.35347	7.21358	7.26161	7.28753	7.29819	7.39289	7.44818	7.14591
0.0341625	7.35518	7.28687	7.19713	7.27943	7.31657	7.40449	7.45264	7.11009
0.0344625	7.34299	7.23269	7.19015	7.29054	7.3843	7.40664	7.51458	7.18758
0.034775	7.39697	7.25877	7.23519	7.241	7.39613	7.30263	7.43647	7.1687
0.0350875	7.44654	7.24945	7.14213	7.32897	7.35323	7.35047	7.4021	7.11665
0.0354	7.46634	7.19675	7.21574	7.26946	7.39632	7.41003	7.35124	7.15639
0.0357125	7.37188	7.21532	7.21645	7.20501	7.37243	7.38459	7.39035	7.12975
0.036025	7.39411	7.26802	7.16405	7.26093	7.43506	7.31361	7.43119	7.12855
0.03635	7.34486	7.24562	7.186	7.21066	7.31013	7.25491	7.44867	7.11809
0.0366625	7.32438	7.1612	7.14423	7.20744	7.3987	7.31653	7.49687	7.12061
0.0369875	7.33201	7.15083	7.17593	7.30678	7.33891	7.3395	7.37956	7.14728
0.0373125	7.35182	7.21156	7.24718	7.22206	7.30345	7.26147	7.43167	7.13558
0.0376375	7.33534	7.21152	7.11105	7.26005	7.30225	7.31713	7.41507	7.12587
0.037975	7.36158	7.14565	7.1736	7.28466	7.25541	7.34105	7.3802	7.11407
0.0383	7.38687	7.23321	7.21765	7.20444	7.26891	7.40951	7.48159	7.03029
0.0386375	7.3897	7.18958	7.19614	7.31077	7.34233	7.27253	7.37485	7.07748
0.038975	7.3477	7.08407	7.19879	7.23391	7.26374	7.42294	7.23408	7.08279
